,0
40942,11103
40943,10037
40944,10035
40945,10005
40946,10009
40947,11221
40948,11419
40949,11357
40950,10016
40951,10040
40952,10031
40953,10003
40954,11385
40955,10128
40956,10458
40957,11225
40958,10031
40959,10019
40960,10031
40961,11208
40962,11201
40963,10010
40964,10019
40965,10028
40966,10025
40967,10025
40968,10003
40969,10025
40970,10025
40971,10025
40972,11222
40973,10025
40974,11222
40975,10025
40976,10025
40977,10025
40978,10025
40979,11216
40980,10025
40981,10025
40982,10025
40983,10025
40984,10025
40985,11211
40986,10025
40987,10022
40988,11109
40989,11216
40990,11215
40991,10458
40992,11221
40993,11211
40994,11221
40995,10029
40996,11233
40997,11373
40998,11233
40999,11377
41000,10011
41001,10011
41002,11215
41003,11216
41004,10111
41005,11377
41006,11215
41007,11104
41008,10035
41009,11418
41010,11215
41011,11433
41012,11427
41013,11218
41014,11237
41015,10069
41016,11377
41017,11221
41018,11201
41019,10024
41020,11207
41021,11221
41022,10465
41023,10031
41024,11201
41025,11207
41026,10002
41027,11206
41028,10312
41029,10312
41030,11212
41031,11221
41032,11205
41033,10466
41034,11249
41035,11249
41036,10004
41037,11222
41038,10029
41039,11222
41040,11206
41041,10009
41042,11365
41043,10017
41044,11233
41045,10016
41046,10032
41047,11215
41048,11432
41049,11206
41050,10026
41051,10026
41052,10009
41053,10016
41054,11213
41055,11222
41056,10031
41057,11237
41058,11230
41059,10019
41060,11213
41061,10023
41062,10034
41063,10069
41064,10023
41065,11214
41066,11223
41067,11215
41068,10013
41069,10466
41070,10031
41071,11216
41072,11221
41073,11370
41074,10009
41075,11233
41076,10019
41077,11211
41078,10019
41079,10199
41080,10018
41081,11211
41082,11237
41083,11231
41084,11235
41085,11226
41086,10016
41087,10013
41088,10462
41089,10019
41090,10019
41091,10010
41092,11211
41093,10026
41094,10031
41095,11216
41096,10065
41097,10305
41098,11205
41099,11691
41100,10010
41101,10002
41102,11213
41103,10027
41104,11213
41105,10032
41106,11208
41107,11213
41108,11226
41109,11206
41110,11205
41111,11216
41112,10025
41113,11217
41114,11217
41115,11693
41116,10026
41117,10012
41118,11229
41119,10024
41120,11231
41121,11205
41122,11102
41123,10027
41124,11211
41125,11226
41126,10011
41127,10002
41128,10012
41129,10025
41130,10025
41131,10025
41132,10038
41133,10009
41134,11233
41135,11233
41136,11372
41137,11229
41138,10019
41139,11103
41140,11206
41141,11232
41142,11225
41143,11104
41144,11249
41145,11211
41146,11377
41147,11207
41148,11436
41149,10011
41150,11216
41151,11379
41152,11237
41153,11237
41154,10016
41155,11372
41156,10034
41157,11207
41158,10031
41159,11237
41160,11226
41161,11365
41162,11223
41163,11365
41164,11101
41165,10037
41166,10013
41167,10034
41168,11103
41169,11105
41170,10013
41171,10030
41172,10022
41173,11213
41174,11233
41175,10035
41176,11101
41177,10040
41178,10002
41179,10031
41180,11217
41181,10003
41182,11436
41183,10025
41184,10022
41185,11211
41186,10025
41187,11218
41188,11207
41189,10009
41190,10027
41191,11206
41192,11412
41193,10031
41194,11416
41195,10013
41196,11222
41197,10031
41198,11225
41199,11374
41200,11416
41201,10003
41202,11203
41203,11237
41204,11221
41205,10036
41206,11234
41207,11226
41208,10030
41209,10012
41210,10036
41211,11249
41212,10032
41213,10031
41214,10013
41215,11238
41216,10024
41217,10036
41218,11238
41219,10036
41220,10465
41221,11358
41222,11226
41223,10031
41224,10019
41225,11206
41226,10032
41227,11211
41228,10036
41229,10012
41230,10028
41231,11378
41232,11385
41233,11211
41234,10014
41235,10011
41236,10025
41237,11104
41238,11385
41239,10024
41240,11233
41241,10022
41242,11233
41243,11355
41244,11355
41245,10469
41246,10002
41247,10002
41248,10002
41249,10001
41250,11238
41251,10017
41252,10037
41253,10034
41254,11101
41255,10012
41256,11216
41257,11226
41258,10012
41259,10036
41260,11228
41261,11378
41262,10001
41263,10002
41264,11233
41265,11221
41266,10019
41267,11237
41268,10453
41269,10036
41270,10027
41271,10037
41272,10016
41273,11104
41274,10003
41275,10003
41276,10022
41277,11211
41278,11221
41279,10010
41280,11373
41281,10463
41282,10128
41283,10012
41284,10013
41285,10065
41286,11207
41287,10009
41288,11211
41289,10027
41290,11106
41291,10038
41292,10128
41293,11249
41294,11216
41295,10036
41296,10036
41297,10019
41298,10457
41299,11233
41300,10031
41301,11106
41302,10011
41303,10001
41304,10019
41305,10011
41306,11206
41307,10009
41308,11373
41309,11237
41310,10024
41311,11211
41312,10012
41313,11205
41314,10031
41315,10001
41316,11377
41317,11208
41318,10032
41319,10019
41320,10011
41321,11211
41322,10023
41323,11106
41324,10040
41325,10036
41326,10006
41327,10011
41328,11385
41329,11221
41330,11237
41331,11238
41332,10036
41333,10019
41334,11377
41335,10107
41336,11372
41337,10001
41338,10017
41339,11215
41340,10019
41341,10019
41342,11106
41343,11211
41344,11233
41345,11101
41346,10027
41347,10035
41348,10454
41349,10465
41350,10306
41351,10027
41352,11103
41353,10027
41354,10027
41355,11221
41356,11238
41357,10016
41358,10016
41359,10466
41360,11221
41361,10310
41362,10005
41363,10004
41364,10005
41365,10004
41366,10004
41367,11249
41368,10029
41369,10463
41370,11201
41371,11205
41372,11223
41373,10004
41374,10005
41375,10003
41376,10005
41377,10004
41378,10036
41379,11369
41380,10003
41381,10003
41382,10004
41383,10004
41384,10005
41385,10038
41386,10038
41387,10005
41388,10004
41389,10005
41390,10036
41391,11375
41392,10029
41393,11211
41394,11377
41395,10014
41396,11211
41397,10033
41398,10007
41399,10454
41400,10014
41401,10005
41402,10003
41403,10005
41404,10003
41405,10003
41406,10004
41407,10004
41408,10006
41409,10005
41410,10005
41411,10004
41412,10038
41413,10004
41414,10005
41415,10005
41416,10005
41417,10005
41418,10004
41419,10006
41420,10027
41421,10003
41422,10005
41423,10005
41424,10005
41425,10004
41426,10005
41427,10005
41428,10005
41429,10004
41430,10005
41431,10004
41432,10005
41433,10004
41434,10022
41435,10006
41436,10004
41437,10038
41438,11205
41439,10004
41440,10004
41441,10005
41442,10005
41443,10305
41444,10038
41445,10004
41446,10004
41447,10004
41448,10004
41449,11377
41450,10004
41451,10003
41452,10004
41453,10006
41454,10038
41455,10038
41456,10004
41457,10005
41458,10005
41459,10005
41460,10005
41461,10005
41462,11221
41463,10006
41464,10005
41465,11218
41466,10006
41467,10005
41468,10005
41469,10004
41470,10005
41471,10003
41472,10004
41473,10004
41474,10004
41475,10003
41476,10005
41477,10004
41478,10003
41479,10038
41480,11234
41481,10004
41482,10004
41483,10005
41484,10005
41485,10004
41486,11217
41487,11233
41488,10019
41489,11365
41490,11237
41491,10036
41492,11226
41493,10009
41494,11249
41495,11221
41496,11367
41497,11105
41498,11365
41499,11365
41500,11221
41501,11373
41502,11206
41503,10457
41504,11225
41505,10013
41506,11222
41507,10472
41508,11233
41509,10009
41510,11104
41511,10031
41512,11206
41513,10044
41514,11211
41515,11373
41516,11374
41517,10035
41518,11238
41519,11203
41520,11205
41521,11211
41522,11211
41523,10035
41524,11369
41525,11201
41526,11420
41527,10065
41528,11206
41529,11207
41530,11238
41531,10035
41532,10021
41533,11217
41534,10009
41535,10011
41536,11221
41537,11211
41538,10035
41539,11238
41540,11106
41541,11369
41542,10031
41543,11103
41544,11373
41545,10019
41546,11238
41547,11249
41548,11216
41549,11206
41550,11233
41551,11206
41552,11231
41553,11211
41554,11206
41555,11206
41556,10022
41557,11205
41558,10022
41559,11432
41560,10022
41561,11218
41562,11225
41563,10023
41564,10065
41565,11102
41566,10026
41567,10011
41568,10012
41569,11218
41570,11233
41571,11217
41572,11208
41573,11215
41574,10002
41575,11221
41576,11206
41577,11206
41578,11233
41579,10010
41580,10003
41581,10019
41582,11378
41583,10014
41584,10014
41585,10011
41586,11211
41587,11206
41588,11225
41589,10002
41590,11226
41591,11206
41592,10014
41593,10031
41594,11222
41595,11221
41596,10040
41597,11385
41598,10001
41599,11101
41600,10019
41601,10013
41602,10466
41603,11211
41604,10019
41605,10024
41606,10017
41607,10011
41608,11209
41609,11104
41610,11216
41611,11222
41612,10011
41613,10021
41614,11222
41615,11206
41616,11211
41617,10036
41618,11237
41619,11207
41620,11373
41621,11385
41622,11385
41623,11385
41624,11385
41625,11385
41626,11103
41627,11237
41628,10017
41629,10019
41630,10463
41631,11226
41632,10456
41633,11216
41634,11209
41635,10041
41636,10035
41637,11213
41638,10010
41639,10035
41640,10011
41641,11203
41642,10026
41643,10035
41644,11201
41645,11207
41646,10028
41647,10065
41648,11207
41649,11207
41650,10023
41651,11206
41652,10304
41653,11203
41654,11203
41655,11213
41656,11213
41657,10002
41658,10009
41659,11211
41660,10035
41661,11211
41662,10016
41663,10016
41664,10016
41665,10004
41666,11211
41667,10027
41668,11211
41669,11211
41670,11207
41671,10012
41672,10459
41673,11231
41674,11231
41675,10465
41676,11237
41677,10012
41678,11103
41679,10031
41680,11208
41681,10455
41682,11207
41683,11217
41684,11103
41685,11103
41686,11102
41687,11103
41688,11103
41689,11103
41690,10036
41691,10459
41692,11216
41693,10009
41694,11434
41695,10024
41696,10016
41697,11221
41698,11222
41699,10466
41700,11215
41701,11377
41702,11236
41703,11233
41704,11213
41705,10025
41706,11216
41707,10036
41708,11226
41709,11204
41710,10032
41711,11373
41712,10017
41713,11435
41714,11225
41715,10028
41716,10025
41717,11373
41718,10012
41719,11233
41720,10035
41721,11238
41722,11205
41723,11226
41724,10037
41725,10032
41726,11372
41727,10036
41728,10012
41729,10462
41730,10011
41731,10033
41732,11221
41733,10037
41734,10128
41735,10128
41736,10128
41737,11237
41738,11207
41739,10471
41740,11221
41741,10014
41742,10003
41743,10003
41744,10003
41745,10016
41746,10016
41747,10158
41748,10017
41749,10016
41750,10016
41751,10016
41752,10003
41753,10016
41754,11208
41755,10016
41756,10017
41757,10031
41758,11217
41759,11249
41760,10029
41761,11226
41762,10034
41763,10021
41764,11354
41765,10027
41766,10012
41767,11206
41768,11203
41769,10461
41770,10014
41771,10003
41772,11205
41773,11203
41774,10025
41775,10019
41776,11216
41777,10128
41778,10019
41779,11206
41780,11434
41781,11231
41782,10029
41783,11434
41784,11434
41785,11434
41786,11434
41787,11237
41788,11206
41789,11434
41790,11434
41791,11238
41792,10128
41793,11211
41794,11216
41795,11249
41796,10002
41797,10128
41798,11231
41799,11103
41800,11238
41801,10021
41802,11226
41803,10032
41804,10022
41805,10312
41806,11206
41807,10002
41808,10002
41809,10003
41810,11206
41811,10001
41812,10128
41813,10002
41814,11237
41815,11373
41816,10012
41817,10018
41818,10028
41819,11203
41820,11385
41821,10012
41822,11385
41823,11385
41824,10001
41825,11231
41826,11234
41827,11217
41828,11385
41829,10301
41830,11105
41831,10019
41832,11207
41833,10012
41834,11206
41835,10013
41836,11206
41837,10036
41838,10036
41839,10025
41840,10014
41841,11377
41842,11105
41843,10002
41844,10012
41845,11432
41846,10009
41847,10019
41848,11206
41849,10003
41850,10016
41851,11225
41852,10012
41853,11385
41854,10003
41855,10012
41856,11221
41857,11385
41858,11385
41859,11207
41860,10065
41861,11217
41862,10301
41863,11205
41864,11206
41865,10002
41866,10012
41867,11103
41868,11421
41869,10033
41870,10004
41871,11221
41872,11361
41873,10011
41874,10199
41875,10025
41876,10002
41877,10009
41878,10037
41879,11237
41880,10003
41881,11220
41882,10009
41883,11220
41884,10019
41885,11221
41886,10003
41887,11216
41888,10012
41889,10128
41890,10128
41891,11101
41892,10128
41893,10035
41894,11211
41895,10028
41896,10022
41897,11236
41898,11211
41899,11249
41900,10016
41901,10016
41902,11361
41903,11205
41904,10031
41905,11213
41906,10037
41907,11233
41908,10036
41909,11222
41910,10036
41911,11213
41912,11101
41913,10017
41914,11222
41915,11436
41916,10034
41917,11377
41918,11207
41919,11422
41920,11205
41921,11222
41922,10128
41923,11211
41924,11103
41925,11238
41926,10013
41927,10001
41928,10031
41929,11235
41930,11368
41931,10032
41932,11217
41933,10016
41934,10016
41935,10016
41936,11373
41937,10035
41938,10456
41939,10012
41940,11237
41941,10128
41942,11238
41943,10031
41944,11422
41945,10473
41946,10003
41947,11222
41948,11207
41949,11226
41950,10016
41951,11225
41952,11378
41953,10010
41954,10025
41955,10035
41956,10027
41957,11217
41958,10458
41959,11221
41960,11206
41961,10021
41962,11208
41963,11249
41964,11223
41965,10018
41966,11207
41967,11233
41968,11207
41969,11206
41970,11207
41971,11221
41972,11102
41973,11207
41974,11207
41975,11207
41976,11207
41977,11373
41978,10451
41979,11213
41980,11691
41981,10025
41982,10031
41983,10005
41984,10004
41985,10005
41986,10004
41987,10006
41988,10005
41989,10005
41990,10004
41991,10005
41992,10003
41993,11205
41994,11211
41995,10004
41996,10004
41997,10033
41998,10026
