,0
2302,11225
2303,10026
2304,10012
2305,10012
2306,11217
2307,11217
2308,11370
2309,11217
2310,11221
2311,11211
2312,10012
2313,11222
2314,11206
2315,11216
2316,10032
2317,11249
2318,10027
2319,10009
2320,10002
2321,11215
2322,11217
2323,11218
2324,11215
2325,10031
2326,10002
2327,11216
2328,10009
2329,10030
2330,11207
2331,11238
2332,11216
2333,10027
2334,11217
2335,10024
2336,10012
2337,10011
2338,11231
2339,10012
2340,11211
2341,10024
2342,11238
2343,11433
2344,11215
2345,10023
2346,10011
2347,11215
2348,11211
2349,10001
2350,11201
2351,11222
2352,10017
2353,10003
2354,10014
2355,10025
2356,10003
2357,11105
2358,10035
2359,11216
2360,10032
2361,10035
2362,11217
2363,11205
2364,10009
2365,10115
2366,11222
2367,10026
2368,10021
2369,11217
2370,11221
2371,10003
2372,11222
2373,11218
2374,11249
2375,10029
2376,10014
2377,10029
2378,11104
2379,10024
2380,11221
2381,10032
2382,10033
2383,11222
2384,11237
2385,10012
2386,10036
2387,10014
2388,11218
2389,10016
2390,11216
2391,10012
2392,11211
2393,10016
2394,11236
2395,10033
2396,10035
2397,10026
2398,10002
2399,10021
2400,10011
2401,10019
2402,11226
2403,11238
2404,11104
2405,10011
2406,10069
2407,10025
2408,11209
2409,10029
2410,11385
2411,10451
2412,10019
2413,10013
2414,11102
2415,11235
2416,10021
2417,10038
2418,11238
2419,11203
2420,10032
2421,11205
2422,11106
2423,11233
2424,10003
2425,11205
2426,11215
2427,10009
2428,10009
2429,11233
2430,11102
2431,10017
2432,10033
2433,10024
2434,10036
2435,10031
2436,11692
2437,11238
2438,11211
2439,11211
2440,11206
2441,11419
2442,10029
2443,10035
2444,10010
2445,11429
2446,10013
2447,11205
2448,11105
2449,11222
2450,11206
2451,11249
2452,11211
2453,11217
2454,11238
2455,10030
2456,10036
2457,11211
2458,10128
2459,10031
2460,11216
2461,11213
2462,11218
2463,11221
2464,10026
2465,11208
2466,11206
2467,11221
2468,11206
2469,11238
2470,11216
2471,11218
2472,11211
2473,10031
2474,10075
2475,10024
2476,10021
2477,11215
2478,10027
2479,10010
2480,11215
2481,10027
2482,11216
2483,11225
2484,10001
2485,10024
2486,11221
2487,10016
2488,11216
2489,11238
2490,11205
2491,11385
2492,11237
2493,11206
2494,11216
2495,11201
2496,11249
2497,11218
2498,10455
2499,11225
2500,11249
2501,10029
2502,10009
2503,10005
2504,11211
2505,11231
2506,11238
2507,10006
2508,10002
2509,11249
2510,11215
2511,10002
2512,10012
2513,11216
2514,10012
2515,10011
2516,11249
2517,10025
2518,11206
2519,10014
2520,11201
2521,11102
2522,11217
2523,10014
2524,10031
2525,10014
2526,10115
2527,10022
2528,11211
2529,11217
2530,11218
2531,10013
2532,10031
2533,10012
2534,10003
2535,10025
2536,11206
2537,10019
2538,11238
2539,11221
2540,11238
2541,11216
2542,10002
2543,11225
2544,11249
2545,11216
2546,11238
2547,11226
2548,10075
2549,11216
2550,10009
2551,11205
2552,11103
2553,11377
2554,10033
2555,10033
2556,11238
2557,11211
2558,10010
2559,11213
2560,11215
2561,11106
2562,11226
2563,10002
2564,11211
2565,11211
2566,11206
2567,10019
2568,11205
2569,11428
2570,10014
2571,11231
2572,10013
2573,11249
2574,11216
2575,10001
2576,10001
2577,10011
2578,11221
2579,10040
2580,10019
2581,10021
2582,11206
2583,10030
2584,11216
2585,11211
2586,11205
2587,10463
2588,10027
2589,11211
2590,11206
2591,10027
2592,11216
2593,10027
2594,10027
2595,11211
2596,11233
2597,11218
2598,11101
2599,10022
2600,10009
2601,11217
2602,11216
2603,10012
2604,11233
2605,10009
2606,10022
2607,11238
2608,11215
2609,10014
2610,11208
2611,10031
2612,11215
2613,10012
2614,11211
2615,11205
2616,10003
2617,10044
2618,10014
2619,11226
2620,10032
2621,11237
2622,11211
2623,10009
2624,10025
2625,10001
2626,11221
2627,10021
2628,10012
2629,11231
2630,10019
2631,11222
2632,11221
2633,10032
2634,11213
2635,11221
2636,11222
2637,11238
2638,11201
2639,10012
2640,11209
2641,10021
2642,10027
2643,11222
2644,11206
2645,10003
2646,11104
2647,11231
2648,11220
2649,11221
2650,10031
2651,10012
2652,11216
2653,11216
2654,11237
2655,11221
2656,11201
2657,10011
2658,10019
2659,10035
2660,10032
2661,10014
2662,11215
2663,10014
2664,11211
2665,11101
2666,10011
2667,11225
2668,11220
2669,11211
2670,11221
2671,10009
2672,11221
2673,11102
2674,11211
2675,11226
2676,11215
2677,11102
2678,10012
2679,11211
2680,10019
2681,10040
2682,11238
2683,11210
2684,10024
2685,10014
2686,10002
2687,10031
2688,11216
2689,10040
2690,11221
2691,11216
2692,10019
2693,11231
2694,11237
2695,10009
2696,11206
2697,10009
2698,10012
2699,11221
2700,11226
2701,11427
2702,11237
2703,10026
2704,10014
2705,10025
2706,11233
2707,11374
2708,11222
2709,10035
2710,11226
2711,11238
2712,11213
2713,10019
2714,10027
2715,11434
2716,11434
2717,10019
2718,11211
2719,11206
2720,11211
2721,10037
2722,11211
2723,10014
2724,10023
2725,11205
2726,11101
2727,11434
2728,10111
2729,11425
2730,11211
2731,10009
2732,10002
2733,11104
2734,11221
2735,11102
2736,10022
2737,10012
2738,11205
2739,10001
2740,10002
2741,10001
2742,11206
2743,11238
2744,10002
2745,11208
2746,11238
2747,10026
2748,10002
2749,11222
2750,11238
2751,10005
2752,10454
2753,11215
2754,10014
2755,11216
2756,11249
2757,11211
2758,10031
2759,10016
2760,11215
2761,11215
2762,10035
2763,10021
2764,11206
2765,11225
2766,11237
2767,10002
2768,11225
2769,11205
2770,11238
2771,11216
2772,10012
2773,11211
2774,11221
2775,11206
2776,11236
2777,11233
2778,11230
2779,11216
2780,11211
2781,10011
2782,11222
2783,11233
2784,11106
2785,10040
2786,11225
2787,10029
2788,10014
2789,11206
2790,10013
2791,10024
2792,11226
2793,11235
2794,11217
2795,10009
2796,11211
2797,11216
2798,11215
2799,11105
2800,11355
2801,10026
2802,10002
2803,11101
2804,10009
2805,11221
2806,10025
2807,10024
2808,11211
2809,10012
2810,11211
2811,10023
2812,11218
2813,10003
2814,11377
2815,10003
2816,10024
2817,11207
2818,10039
2819,11222
2820,11106
2821,11105
2822,10012
2823,11238
2824,10014
2825,10029
2826,11230
2827,11377
2828,11377
2829,11226
2830,10031
2831,10003
2832,10012
2833,11211
2834,10155
2835,11211
2836,10003
2837,10032
2838,11102
2839,10302
2840,10014
2841,10017
2842,10009
2843,11434
2844,10038
2845,11249
2846,10001
2847,11249
2848,11237
2849,10019
2850,11222
2851,10009
2852,11217
2853,11102
2854,10281
2855,11238
2856,10030
2857,11225
2858,10031
2859,11211
2860,10009
2861,11206
2862,10017
2863,11237
2864,11236
2865,10032
2866,10003
2867,10002
2868,11206
2869,10037
2870,11233
2871,10128
2872,10014
2873,10021
2874,11210
2875,11201
2876,11233
2877,11215
2878,11216
2879,10075
2880,11215
2881,11216
2882,10012
2883,11206
2884,10027
2885,11206
2886,11368
2887,11216
2888,11216
2889,10014
2890,11216
2891,11206
2892,10036
2893,11226
2894,10019
2895,11216
2896,10010
2897,11222
2898,10014
2899,10012
2900,11221
2901,10014
2902,11226
2903,10013
2904,10024
2905,10003
2906,10305
2907,11206
2908,10019
2909,10025
2910,10010
2911,10019
2912,10019
2913,10019
2914,11211
2915,11225
2916,11221
2917,10010
2918,10029
2919,11103
2920,10027
2921,11249
2922,11692
2923,11103
2924,11225
2925,10030
2926,11233
2927,11378
2928,10002
2929,11207
2930,10467
2931,11207
2932,11222
2933,10016
2934,10026
2935,10035
2936,11211
2937,11249
2938,11207
2939,10030
2940,10011
2941,11222
2942,11217
2943,10019
2944,11102
2945,11237
2946,11225
2947,11218
2948,10002
2949,10122
2950,10023
2951,11222
2952,11222
2953,10040
2954,11222
2955,11211
2956,11237
2957,10002
2958,10027
2959,10012
2960,11210
2961,10014
2962,11213
2963,10005
2964,10016
2965,11211
2966,11225
2967,11225
2968,11222
2969,11217
2970,10029
2971,10037
2972,11233
2973,10025
2974,10021
2975,11222
2976,11211
2977,11103
2978,11249
2979,11106
2980,11221
2981,11225
2982,10038
2983,10473
2984,10002
2985,10021
2986,10035
2987,11377
2988,10128
2989,10019
2990,11106
2991,11249
2992,11249
2993,10016
2994,10019
2995,11222
2996,10011
2997,10011
2998,10035
2999,10452
3000,10075
3001,10026
3002,11205
3003,11225
3004,10024
3005,10011
3006,10029
3007,10075
3008,11213
3009,11221
3010,11221
3011,10009
3012,10001
3013,11101
3014,11211
3015,11106
3016,11377
3017,10024
3018,10019
3019,10003
3020,11421
3021,10026
3022,10025
3023,10280
3024,11375
3025,11238
3026,11205
3027,10017
3028,10019
3029,11211
3030,10026
3031,11205
3032,11205
3033,11237
3034,10007
3035,11211
3036,10002
3037,11225
3038,11222
3039,11216
3040,10012
3041,10128
3042,10027
3043,10023
3044,10003
3045,11211
3046,11211
3047,11216
3048,10009
3049,10312
3050,10475
3051,11211
3052,11217
3053,11104
3054,11211
3055,10019
3056,10115
3057,11216
3058,10010
3059,11201
3060,11238
3061,11237
3062,11213
3063,10014
3064,11221
3065,11216
3066,10035
3067,10030
3068,10011
3069,10027
3070,11211
3071,10031
3072,10012
3073,11221
3074,10003
3075,11435
3076,11221
3077,11211
3078,10012
3079,11236
3080,11211
3081,11206
3082,10011
3083,10040
3084,10009
3085,10002
3086,10010
3087,11233
3088,10031
3089,11226
3090,10003
3091,11211
3092,10003
3093,11207
3094,10027
3095,11211
3096,10011
3097,10001
3098,11221
3099,10003
3100,11211
3101,10009
3102,10016
3103,10016
3104,10019
3105,11207
3106,11216
3107,10022
3108,10158
3109,11201
3110,10031
3111,11237
3112,11226
3113,10009
3114,11215
3115,10009
3116,10007
3117,11231
3118,11216
3119,10027
3120,11206
3121,11221
3122,10028
3123,10031
3124,10009
3125,10019
3126,11216
3127,10009
3128,10021
3129,10003
3130,10032
3131,10009
3132,10024
3133,11221
3134,10018
3135,10028
3136,11249
3137,10027
3138,10011
3139,10022
3140,10014
3141,11231
3142,11216
3143,11101
3144,10011
3145,10036
3146,11238
3147,10002
3148,10003
3149,11216
3150,10028
3151,10016
3152,10012
3153,11222
3154,11249
3155,11233
3156,10022
3157,11211
3158,10022
3159,10014
3160,11236
3161,11237
3162,10019
3163,10012
3164,11201
3165,11236
3166,10018
3167,11225
3168,11206
3169,11237
3170,11216
3171,10001
3172,11216
3173,11238
3174,11205
3175,10011
3176,11217
3177,10021
3178,11222
3179,11222
3180,10017
3181,11217
3182,11217
3183,11237
3184,11211
3185,10003
3186,11226
3187,11104
3188,10011
3189,11211
3190,11211
3191,10036
3192,11237
3193,10002
3194,11203
3195,10009
3196,10019
3197,10128
3198,11217
3199,11233
3200,10035
3201,11238
3202,11217
3203,11225
3204,10027
3205,10040
3206,10035
3207,11377
3208,11205
3209,10011
3210,11435
3211,11205
3212,11238
3213,11213
3214,10002
3215,10031
3216,11213
3217,11101
3218,11102
3219,11211
3220,11211
3221,10009
3222,11211
3223,11211
3224,10002
3225,10036
3226,11211
3227,10026
3228,11206
3229,11211
3230,11238
3231,10010
3232,10005
3233,11217
3234,10019
3235,10002
3236,10036
3237,11211
3238,11205
3239,10460
3240,11205
3241,10002
3242,11222
3243,11205
3244,10027
3245,10464
3246,11417
3247,10027
3248,10036
3249,10009
3250,11103
3251,10003
3252,11217
3253,10030
3254,11222
3255,10035
3256,11233
3257,10029
3258,11207
3259,11215
3260,11217
3261,11206
3262,10039
3263,10011
3264,11210
3265,11222
3266,11206
3267,10019
3268,10013
3269,11101
3270,10025
3271,11217
3272,11103
3273,10040
3274,10009
3275,10003
3276,10016
3277,10011
3278,11249
3279,11238
3280,10454
3281,10003
3282,11211
3283,10028
3284,11211
3285,11208
3286,10002
3287,10002
3288,10031
3289,10003
3290,10023
3291,10021
3292,11215
3293,11211
3294,11215
3295,11221
3296,11237
3297,10019
3298,11213
3299,10019
3300,11215
3301,10012
3302,10030
3303,10012
3304,11249
3305,10011
3306,10003
3307,10003
3308,11206
3309,11222
3310,10003
3311,10021
3312,10024
3313,11236
3314,11215
3315,10003
3316,11102
3317,11237
3318,11211
3319,11225
3320,10025
3321,10025
3322,10003
3323,10028
3324,11213
3325,11216
3326,11249
3327,11216
3328,11373
3329,10024
3330,10031
3331,10030
3332,10009
3333,10019
3334,10029
3335,11237
3336,10019
3337,10044
3338,10019
3339,11238
3340,11205
3341,10128
3342,11213
3343,11211
3344,10040
3345,10025
3346,11211
3347,11215
3348,10065
3349,10471
3350,11230
3351,11211
3352,10027
3353,10014
3354,10025
3355,10115
3356,10002
3357,10019
3358,11385
3359,10002
3360,10040
3361,10034
3362,11216
3363,11238
3364,11237
3365,10014
3366,11225
3367,11205
3368,10040
3369,10003
3370,10120
3371,10016
3372,10031
3373,10128
3374,11218
3375,10019
3376,10037
3377,10025
3378,11103
3379,10003
3380,11211
3381,10009
3382,11211
3383,10011
3384,11106
3385,10012
3386,11106
3387,10039
3388,10030
3389,11412
3390,11220
3391,10025
3392,10027
3393,10030
3394,10009
3395,11228
3396,11216
3397,10009
3398,10014
3399,11106
3400,10021
3401,11215
3402,11215
3403,11221
3404,10019
3405,10019
3406,11211
3407,11237
3408,10002
3409,11221
3410,10002
3411,11225
3412,11215
3413,10010
3414,11104
3415,11206
3416,10017
3417,10003
3418,11226
3419,11205
3420,10014
3421,10075
3422,10026
3423,10003
3424,11217
3425,11211
3426,11211
3427,10026
3428,10014
3429,10025
3430,10012
3431,10035
3432,10003
3433,10035
3434,10017
3435,10014
3436,10023
3437,11221
3438,10023
3439,10462
3440,10016
3441,11103
3442,11238
3443,11377
3444,10031
3445,10075
3446,10016
3447,11375
3448,11211
3449,11215
3450,11233
3451,10019
3452,11206
3453,10011
3454,11249
3455,11217
3456,11206
3457,10016
3458,11222
3459,10003
3460,11225
3461,10010
3462,11222
3463,11222
3464,11215
3465,11221
3466,10115
3467,10002
3468,11237
3469,11233
3470,11222
3471,11221
3472,11104
3473,10002
3474,11213
3475,10027
3476,10459
3477,11206
3478,11206
3479,11201
3480,10025
3481,11216
3482,11211
3483,10002
3484,10009
3485,10002
3486,10009
3487,11238
3488,11106
3489,10014
3490,11238
3491,11215
3492,11226
3493,11206
3494,11249
3495,10018
3496,10011
3497,11225
3498,11238
3499,11222
3500,10028
3501,11211
3502,10001
3503,11205
3504,11385
3505,10012
3506,11104
3507,10009
3508,10065
3509,11218
3510,11221
3511,10028
3512,10012
3513,10023
3514,10036
3515,11215
3516,11211
3517,11237
3518,11201
3519,10017
3520,10025
3521,10023
3522,10019
3523,11385
3524,10003
3525,10016
3526,11221
3527,10014
3528,10003
3529,10025
3530,11206
3531,11222
3532,11221
3533,11222
3534,10069
3535,11237
3536,11225
3537,10025
3538,11378
3539,11211
3540,10031
3541,11216
3542,11237
3543,11222
3544,10021
3545,11218
3546,11215
3547,11226
3548,10032
3549,10002
3550,11249
3551,10014
3552,10030
3553,10024
3554,10014
3555,11106
3556,10019
3557,10006
3558,11219
3559,11211
3560,11222
3561,11222
3562,10128
3563,10037
3564,10009
3565,11237
3566,11211
3567,11249
3568,11216
3569,10011
3570,11102
3571,10019
3572,10281
3573,11231
3574,10012
3575,10025
3576,11418
3577,11233
3578,10024
3579,11207
3580,11233
3581,10032
3582,10016
3583,10012
3584,10031
3585,10028
3586,10033
3587,10002
3588,11249
3589,11216
3590,10036
3591,10022
3592,10065
3593,11237
3594,10012
3595,10036
3596,11221
3597,10003
3598,10003
3599,11104
3600,10128
3601,10025
3602,11216
3603,11222
3604,11249
3605,11216
3606,11233
3607,11106
3608,11221
3609,10019
3610,11237
3611,10005
3612,11201
3613,10009
3614,11221
3615,10023
3616,11221
3617,10028
3618,10022
3619,10019
3620,10030
3621,11225
3622,10016
3623,10027
3624,11238
3625,11249
3626,11385
3627,10023
3628,11211
3629,11249
3630,11211
3631,10030
3632,10009
3633,10030
3634,10011
3635,10036
3636,10022
3637,10013
3638,10011
3639,10014
3640,11216
3641,11215
3642,10009
3643,10031
3644,10128
3645,10019
3646,10128
3647,10002
3648,10009
3649,11216
3650,11238
3651,10024
3652,11221
3653,10031
3654,10032
3655,10028
3656,10033
3657,10003
3658,10011
3659,11206
3660,11201
3661,10003
3662,11211
3663,11211
3664,10022
3665,10002
3666,10002
3667,10011
3668,10016
3669,10024
3670,10011
3671,10011
3672,10025
3673,11217
3674,11222
3675,10031
3676,11221
3677,10002
3678,11211
3679,11222
3680,10024
3681,10024
3682,11237
3683,10014
3684,10016
3685,11206
3686,10024
3687,10010
3688,10032
3689,10016
3690,10014
3691,10011
3692,10075
3693,10468
3694,11237
3695,10025
3696,10003
3697,10019
3698,11237
3699,10027
3700,10005
3701,10012
3702,11206
3703,10003
3704,11233
3705,10003
3706,11103
3707,11101
3708,10016
3709,10016
3710,10028
3711,11237
3712,11215
3713,10027
3714,10001
3715,10021
3716,10023
3717,11214
3718,11214
3719,10002
3720,10013
3721,10025
3722,10025
3723,10014
3724,10128
3725,11213
3726,11215
3727,10011
3728,11225
3729,10024
3730,10024
3731,10009
3732,10016
3733,10025
3734,10003
3735,10003
3736,10128
3737,10013
3738,10014
3739,10128
3740,11216
3741,10075
3742,11249
3743,11238
3744,10021
3745,11222
3746,10010
3747,10012
3748,10024
3749,10011
3750,10011
3751,11249
3752,10001
3753,10280
3754,10014
3755,10001
3756,11211
3757,11103
3758,10011
3759,10009
3760,10016
3761,11224
3762,11104
3763,10025
3764,10037
3765,10026
3766,11211
3767,11222
3768,11222
3769,11220
3770,11222
3771,11104
3772,10016
3773,11432
3774,11238
3775,10024
3776,11217
3777,10011
3778,10019
3779,10107
3780,11231
3781,10011
3782,10016
3783,10036
3784,10018
3785,10011
3786,10024
3787,11211
3788,10003
3789,10019
3790,11249
3791,11231
3792,10023
3793,10021
3794,10025
3795,11221
3796,10023
3797,11222
3798,10014
3799,10016
3800,11249
3801,10016
3802,11211
3803,11102
3804,10028
3805,10128
3806,10128
3807,10019
3808,10036
3809,10463
3810,10036
3811,11205
3812,10038
3813,11201
3814,10013
3815,11374
3816,10019
3817,10019
3818,11215
3819,10002
3820,10019
3821,11237
3822,11209
3823,11210
3824,11367
3825,10024
3826,10009
3827,10037
3828,10002
3829,10001
3830,10030
3831,11206
3832,11238
3833,10023
3834,11231
3835,11222
3836,11206
3837,10026
3838,10045
3839,10029
3840,10014
3841,10065
3842,11385
3843,11238
3844,11206
3845,10023
3846,10019
3847,10002
3848,11206
3849,11211
3850,10033
3851,11225
3852,11213
3853,10037
3854,10002
3855,11211
3856,11221
3857,11222
3858,11249
3859,11225
3860,11106
3861,11213
3862,11374
3863,11211
3864,10014
3865,10019
3866,11233
3867,11238
3868,11226
3869,11215
3870,11211
3871,10128
3872,10010
3873,10013
3874,11417
3875,10013
3876,11385
3877,10036
3878,11213
3879,10036
3880,10035
3881,11238
3882,11216
3883,11204
3884,11205
3885,11222
3886,11221
3887,11226
3888,10002
3889,10463
3890,11211
3891,10002
3892,10031
3893,11206
3894,11205
3895,11222
3896,11249
3897,10014
3898,10030
3899,11206
3900,10128
3901,10009
3902,11231
3903,11226
3904,11216
3905,10002
3906,11218
3907,11211
3908,10024
3909,11221
3910,10019
3911,10011
3912,11216
3913,11222
3914,10013
3915,10013
3916,10031
3917,10032
3918,11221
3919,10023
3920,11221
3921,11222
3922,11225
3923,10473
3924,11222
3925,10024
3926,11226
3927,10038
3928,10019
3929,11211
3930,11101
3931,11215
3932,10005
3933,10012
3934,10029
3935,11222
3936,11222
3937,10025
3938,10012
3939,10039
3940,10009
3941,11231
3942,11238
3943,11205
3944,11215
3945,10045
3946,10019
3947,11222
3948,11103
3949,10128
3950,11221
3951,11217
3952,11222
3953,10002
3954,11103
3955,11206
3956,10003
3957,11207
3958,10037
3959,11103
3960,11211
3961,11222
3962,11231
3963,10012
3964,11360
3965,10024
3966,11249
3967,10025
3968,11217
3969,10019
3970,11205
3971,11222
3972,11211
3973,10026
3974,10027
3975,11417
3976,11231
3977,10012
3978,10016
3979,11372
3980,10038
3981,11211
3982,11211
3983,10031
3984,10002
3985,10028
3986,11237
3987,11210
3988,11222
3989,10001
3990,10028
3991,10011
3992,11237
3993,10019
3994,11211
3995,11201
3996,11225
3997,11219
3998,11434
