,0
10637,11216
10638,11249
10639,11225
10640,11225
10641,10003
10642,10038
10643,10065
10644,11211
10645,10037
10646,11205
10647,11237
10648,11211
10649,11231
10650,11238
10651,11377
10652,10028
10653,10031
10654,11249
10655,11377
10656,10027
10657,10027
10658,10013
10659,10021
10660,11216
10661,11217
10662,10026
10663,11211
10664,10023
10665,10023
10666,11211
10667,11207
10668,11206
10669,10009
10670,11211
10671,10029
10672,11221
10673,10009
10674,10019
10675,11249
10676,11238
10677,10011
10678,11222
10679,11233
10680,11221
10681,11385
10682,11212
10683,11216
10684,10031
10685,11235
10686,11205
10687,10032
10688,10001
10689,10012
10690,11238
10691,11211
10692,11237
10693,11234
10694,10037
10695,10009
10696,10023
10697,11221
10698,11226
10699,10040
10700,11221
10701,11102
10702,10036
10703,11211
10704,11222
10705,10002
10706,10009
10707,10026
10708,10040
10709,11378
10710,10465
10711,11206
10712,10014
10713,11233
10714,11101
10715,11216
10716,11233
10717,11218
10718,10014
10719,10009
10720,11233
10721,11211
10722,10301
10723,10031
10724,11216
10725,10003
10726,11237
10727,11232
10728,11216
10729,11221
10730,11215
10731,10014
10732,10016
10733,10128
10734,10460
10735,10002
10736,11216
10737,11216
10738,11201
10739,11103
10740,11385
10741,10031
10742,10012
10743,11233
10744,11233
10745,10029
10746,11218
10747,11103
10748,11231
10749,11201
10750,11233
10751,11206
10752,10027
10753,10025
10754,10039
10755,11106
10756,10021
10757,10469
10758,11219
10759,10040
10760,10308
10761,11234
10762,10036
10763,11233
10764,11206
10765,10022
10766,10036
10767,10025
10768,10115
10769,10009
10770,10002
10771,10003
10772,11222
10773,11206
10774,11226
10775,11222
10776,10011
10777,11235
10778,10009
10779,11238
10780,10003
10781,10469
10782,11219
10783,10030
10784,11238
10785,11211
10786,11225
10787,10115
10788,10006
10789,11213
10790,11234
10791,11206
10792,10019
10793,10011
10794,11208
10795,11229
10796,11211
10797,10065
10798,11222
10799,10014
10800,11101
10801,11102
10802,11215
10803,10065
10804,10065
10805,10003
10806,11233
10807,11206
10808,11233
10809,11226
10810,10003
10811,10461
10812,11109
10813,10031
10814,10019
10815,11226
10816,11233
10817,11216
10818,10003
10819,11206
10820,10012
10821,11238
10822,11238
10823,11210
10824,10013
10825,10040
10826,10028
10827,10031
10828,10025
10829,11109
10830,11106
10831,10001
10832,10024
10833,10031
10834,10301
10835,10009
10836,11221
10837,11215
10838,10003
10839,11225
10840,10025
10841,10030
10842,11211
10843,10031
10844,10128
10845,11232
10846,10040
10847,11211
10848,10463
10849,11373
10850,11207
10851,10025
10852,11106
10853,10003
10854,10016
10855,11225
10856,11215
10857,11234
10858,11234
10859,10001
10860,11226
10861,10024
10862,11213
10863,10001
10864,10026
10865,10019
10866,10019
10867,10031
10868,11209
10869,10026
10870,11237
10871,10452
10872,10009
10873,11221
10874,10301
10875,11211
10876,10011
10877,11201
10878,10035
10879,11205
10880,10035
10881,10003
10882,10032
10883,10028
10884,11232
10885,11211
10886,10019
10887,11372
10888,11222
10889,11211
10890,10023
10891,10472
10892,11233
10893,11211
10894,11213
10895,11211
10896,10038
10897,11385
10898,10036
10899,10016
10900,11104
10901,11206
10902,10022
10903,10009
10904,11222
10905,10033
10906,10009
10907,10036
10908,10031
10909,10025
10910,11213
10911,11211
10912,11368
10913,10002
10914,11237
10915,11237
10916,10003
10917,11222
10918,11216
10919,11216
10920,11426
10921,10018
10922,10002
10923,11205
10924,11238
10925,11225
10926,10035
10927,10018
10928,10025
10929,10017
10930,10026
10931,10032
10932,11221
10933,11221
10934,11385
10935,10002
10936,10023
10937,10016
10938,10017
10939,11211
10940,10009
10941,10002
10942,11103
10943,11103
10944,10040
10945,11238
10946,10002
10947,10012
10948,10028
10949,10012
10950,10003
10951,10034
10952,10025
10953,11213
10954,10029
10955,11206
10956,11210
10957,10128
10958,10065
10959,10002
10960,11215
10961,11370
10962,10016
10963,10013
10964,10003
10965,10024
10966,10025
10967,11233
10968,10031
10969,10011
10970,10010
10971,11211
10972,11103
10973,11101
10974,11213
10975,11206
10976,11233
10977,10027
10978,10031
10979,11231
10980,10023
10981,10069
10982,10009
10983,11103
10984,10011
10985,11206
10986,11206
10987,11220
10988,10028
10989,10021
10990,10010
10991,11206
10992,11221
10993,10028
10994,10019
10995,10013
10996,10028
10997,10002
10998,10037
10999,11103
11000,10002
11001,11373
11002,11237
11003,11218
11004,11221
11005,11206
11006,10025
11007,10003
11008,11233
11009,10009
11010,11434
11011,10002
11012,11218
11013,11205
11014,11201
11015,10040
11016,11106
11017,11106
11018,10021
11019,10002
11020,11211
11021,10019
11022,10003
11023,10473
11024,11211
11025,11206
11026,10011
11027,10003
11028,11207
11029,10011
11030,10036
11031,10003
11032,11221
11033,10009
11034,11226
11035,11211
11036,10031
11037,10009
11038,10128
11039,11211
11040,11418
11041,11232
11042,10022
11043,10128
11044,11216
11045,11217
11046,10025
11047,11221
11048,11433
11049,11226
11050,10009
11051,11102
11052,10002
11053,10012
11054,10016
11055,10009
11056,10036
11057,11201
11058,10016
11059,11222
11060,11377
11061,10001
11062,11230
11063,11414
11064,11206
11065,11211
11066,10019
11067,10003
11068,11222
11069,10023
11070,10019
11071,11222
11072,11225
11073,10009
11074,10011
11075,10036
11076,10128
11077,11217
11078,11208
11079,10019
11080,10012
11081,11238
11082,10030
11083,10026
11084,11229
11085,10009
11086,11249
11087,11233
11088,10014
11089,11226
11090,11222
11091,10031
11092,11225
11093,11211
11094,10026
11095,11210
11096,10013
11097,11211
11098,10002
11099,10301
11100,11225
11101,10018
11102,10009
11103,10035
11104,11213
11105,11231
11106,11103
11107,10065
11108,10012
11109,11201
11110,10003
11111,11205
11112,11377
11113,11211
11114,11217
11115,11221
11116,11201
11117,11211
11118,10012
11119,11216
11120,10027
11121,10026
11122,11106
11123,10036
11124,10023
11125,11225
11126,11217
11127,10033
11128,11368
11129,10014
11130,11211
11131,11216
11132,10075
11133,11216
11134,10075
11135,10002
11136,10002
11137,11102
11138,10038
11139,11427
11140,11231
11141,11226
11142,11231
11143,11373
11144,11215
11145,11221
11146,10016
11147,11211
11148,10024
11149,10009
11150,10003
11151,11216
11152,11249
11153,11206
11154,10027
11155,10021
11156,11429
11157,11249
11158,10026
11159,10009
11160,11233
11161,10128
11162,11106
11163,11215
11164,11216
11165,11103
11166,11211
11167,11372
11168,10004
11169,11209
11170,10033
11171,11233
11172,10034
11173,11217
11174,11222
11175,10031
11176,11227
11177,11372
11178,10024
11179,11237
11180,11209
11181,11206
11182,11249
11183,10025
11184,11106
11185,10310
11186,11103
11187,10016
11188,11229
11189,10035
11190,11221
11191,11215
11192,11237
11193,11216
11194,10122
11195,11215
11196,11225
11197,10305
11198,11249
11199,10022
11200,10451
11201,10032
11202,10019
11203,10032
11204,10010
11205,11105
11206,10065
11207,10019
11208,11211
11209,10005
11210,11355
11211,11413
11212,10019
11213,10036
11214,11215
11215,11225
11216,10040
11217,11104
11218,11105
11219,11216
11220,11218
11221,10009
11222,10065
11223,10027
11224,10019
11225,10033
11226,10011
11227,11205
11228,10016
11229,11203
11230,11372
11231,11102
11232,11231
11233,10128
11234,10025
11235,10065
11236,11206
11237,10025
11238,11235
11239,11231
11240,10014
11241,10028
11242,11215
11243,10012
11244,10016
11245,10003
11246,10075
11247,11211
11248,10002
11249,10019
11250,11215
11251,10107
11252,11225
11253,10031
11254,11206
11255,10029
11256,10003
11257,11226
11258,10025
11259,11415
11260,10027
11261,11205
11262,10027
11263,11211
11264,11235
11265,11226
11266,10022
11267,11429
11268,11237
11269,11225
11270,10019
11271,10027
11272,10002
11273,10022
11274,10014
11275,11105
11276,10030
11277,10023
11278,10011
11279,10027
11280,10009
11281,10065
11282,10022
11283,10030
11284,10032
11285,10027
11286,11231
11287,10468
11288,10030
11289,10003
11290,10065
11291,11222
11292,11372
11293,10016
11294,10013
11295,11368
11296,10012
11297,11205
11298,10002
11299,11206
11300,10013
11301,10032
11302,11237
11303,10453
11304,11213
11305,11216
11306,10016
11307,11206
11308,11232
11309,11231
11310,11237
11311,11205
11312,10009
11313,10034
11314,10023
11315,11233
11316,11221
11317,10017
11318,11238
11319,11106
11320,11221
11321,11238
11322,10038
11323,10035
11324,10002
11325,10036
11326,10035
11327,10027
11328,11206
11329,11226
11330,11221
11331,11237
11332,10026
11333,10035
11334,11206
11335,11215
11336,10003
11337,11221
11338,10011
11339,10017
11340,10014
11341,10035
11342,10002
11343,10018
11344,10019
11345,10019
11346,10024
11347,11249
11348,11207
11349,10029
11350,10032
11351,11221
11352,11375
11353,10002
11354,11225
11355,11216
11356,10035
11357,11222
11358,11385
11359,10021
11360,10002
11361,11203
11362,11222
11363,10036
11364,10024
11365,11206
11366,10025
11367,10005
11368,10011
11369,11211
11370,11238
11371,11215
11372,10029
11373,10305
11374,11217
11375,11206
11376,10012
11377,11221
11378,11221
11379,11221
11380,11103
11381,11222
11382,10011
11383,10027
11384,11237
11385,10032
11386,10027
11387,10029
11388,10003
11389,11433
11390,10019
11391,11226
11392,11222
11393,11207
11394,11231
11395,11103
11396,11211
11397,11238
11398,11212
11399,10003
11400,11413
11401,11205
11402,11201
11403,10003
11404,10026
11405,11201
11406,11233
11407,10022
11408,10009
11409,11238
11410,10014
11411,10029
11412,10065
11413,10019
11414,11222
11415,10019
11416,11249
11417,11222
11418,11101
11419,11237
11420,10003
11421,11201
11422,11225
11423,11355
11424,11206
11425,10003
11426,11221
11427,10034
11428,10001
11429,11225
11430,11206
11431,10036
11432,11216
11433,11225
11434,10009
11435,11225
11436,11237
11437,11378
11438,10003
11439,11216
11440,10036
11441,11377
11442,11215
11443,10034
11444,10025
11445,10013
11446,10024
11447,10009
11448,11206
11449,11237
11450,10036
11451,10128
11452,10029
11453,11221
11454,10011
11455,10459
11456,10026
11457,10467
11458,11101
11459,11375
11460,10029
11461,10028
11462,11206
11463,10031
11464,11249
11465,10009
11466,10027
11467,11237
11468,11225
11469,10023
11470,10036
11471,11215
11472,11237
11473,10002
11474,10027
11475,11231
11476,10025
11477,10009
11478,11222
11479,11377
11480,11237
11481,10012
11482,11213
11483,11216
11484,10027
11485,11215
11486,10029
11487,11221
11488,10011
11489,11217
11490,10014
11491,11237
11492,11211
11493,10019
11494,11377
11495,11377
11496,11207
11497,11206
11498,11207
11499,11204
11500,10012
11501,10021
11502,11211
11503,11232
11504,10002
11505,11211
11506,11203
11507,10025
11508,11225
11509,11102
11510,11105
11511,11102
11512,11102
11513,11102
11514,11102
11515,11222
11516,11226
11517,11220
11518,11225
11519,10031
11520,10009
11521,10044
11522,11238
11523,10016
11524,11225
11525,11103
11526,10035
11527,11201
11528,11236
11529,11226
11530,10009
11531,11206
11532,11207
11533,10017
11534,10028
11535,10025
11536,11238
11537,10022
11538,10030
11539,11223
11540,11223
11541,11238
11542,10011
11543,11213
11544,10155
11545,11205
11546,11215
11547,11211
11548,11221
11549,11225
11550,10456
11551,10001
11552,10027
11553,10010
11554,10024
11555,11211
11556,11221
11557,10036
11558,10026
11559,11221
11560,10026
11561,10003
11562,11226
11563,11373
11564,11233
11565,11216
11566,11203
11567,10012
11568,10002
11569,11221
11570,11109
11571,11238
11572,10001
11573,11221
11574,10029
11575,10030
11576,11226
11577,11215
11578,10035
11579,10002
11580,11233
11581,11221
11582,11238
11583,10009
11584,10009
11585,10027
11586,10028
11587,10025
11588,11221
11589,11211
11590,10017
11591,11215
11592,10035
11593,11237
11594,10009
11595,11237
11596,11222
11597,10006
11598,11223
11599,10024
11600,10009
11601,10006
11602,10014
11603,10002
11604,11222
11605,10026
11606,10010
11607,11206
11608,
11609,10021
11610,11426
11611,11225
11612,11226
11613,11205
11614,10023
11615,10002
11616,10033
11617,10016
11618,11217
11619,10003
11620,10013
11621,10005
11622,10012
11623,10301
11624,10027
11625,10014
11626,11233
11627,10035
11628,10002
11629,11101
11630,10034
11631,10026
11632,10075
11633,11249
11634,11225
11635,11238
11636,11226
11637,10039
11638,10009
11639,11225
11640,11216
11641,10029
11642,10036
11643,11216
11644,10128
11645,11377
11646,10027
11647,11216
11648,11222
11649,10036
11650,10003
11651,11211
11652,11215
11653,11237
11654,10017
11655,11206
11656,11101
11657,10040
11658,10002
11659,10128
11660,10002
11661,11211
11662,11216
11663,11205
11664,11226
11665,11225
11666,10032
11667,10002
11668,10009
11669,11221
11670,11229
11671,11203
11672,11238
11673,10021
11674,10003
11675,11103
11676,10014
11677,11205
11678,10009
11679,10012
11680,10040
11681,11206
11682,10027
11683,10035
11684,10021
11685,11215
11686,10026
11687,10003
11688,11233
11689,10027
11690,10002
11691,11215
11692,10031
11693,10004
11694,10018
11695,10005
11696,11237
11697,10014
11698,11222
11699,10013
11700,10003
11701,11206
11702,10128
11703,10005
11704,11218
11705,10031
11706,10014
11707,10025
11708,11413
11709,11237
11710,11206
11711,10029
11712,10029
11713,10009
11714,10065
11715,10024
11716,11216
11717,11216
11718,10039
11719,11211
11720,10021
11721,10022
11722,11225
11723,11221
11724,10032
11725,10024
11726,11206
11727,11237
11728,11211
11729,10009
11730,11221
11731,10031
11732,11418
11733,10030
11734,10022
11735,10010
11736,11206
11737,10011
11738,11423
11739,11238
11740,11237
11741,10003
11742,11211
11743,11238
11744,10028
11745,10017
11746,10039
11747,10038
11748,10019
11749,10003
11750,10036
11751,10003
11752,10021
11753,11225
11754,11104
11755,11221
11756,10001
11757,10023
11758,11249
11759,11434
11760,10022
11761,11221
11762,11221
11763,10464
11764,11215
11765,10035
11766,10010
11767,11215
11768,10014
11769,11206
11770,11206
11771,11238
11772,11249
11773,11206
11774,11206
11775,10010
11776,11216
11777,10003
11778,10011
11779,10016
11780,11208
11781,10025
11782,10036
11783,11216
11784,10033
11785,10027
11786,10107
11787,11221
11788,10026
11789,11249
11790,10001
11791,10018
11792,11216
11793,10036
11794,11237
11795,11201
11796,10021
11797,10011
11798,10026
11799,10009
11800,11105
11801,10009
11802,10001
11803,10025
11804,10030
11805,11222
11806,10027
11807,11428
11808,11211
11809,11222
11810,11237
11811,11375
11812,10004
11813,10069
11814,10022
11815,11215
11816,10065
11817,10031
11818,11205
11819,11231
11820,10032
11821,10012
11822,10024
11823,10011
11824,11238
11825,11230
11826,10105
11827,10035
11828,10022
11829,10036
11830,11102
11831,10128
11832,10001
11833,10029
11834,11211
11835,11217
11836,10027
11837,11238
11838,11374
11839,11206
11840,11215
11841,10009
11842,11221
11843,11103
11844,10028
11845,10031
11846,11225
11847,10036
11848,11211
11849,10023
11850,11221
11851,11226
11852,11221
11853,11221
11854,10022
11855,11222
11856,11226
11857,10038
11858,10036
11859,11237
11860,11238
11861,10019
11862,10282
11863,10019
11864,11103
11865,10017
11866,11355
11867,10027
11868,10002
11869,10128
11870,10003
11871,11231
11872,11206
11873,10001
11874,10019
11875,11379
11876,10003
11877,10107
11878,11211
11879,10001
11880,10023
11881,10023
11882,10019
11883,10001
11884,11231
11885,11211
11886,10111
11887,11225
11888,10017
11889,10025
11890,11211
11891,11237
11892,11237
11893,10003
11894,10469
11895,11218
11896,10003
11897,10019
11898,11215
11899,11104
11900,10025
11901,11225
11902,10036
11903,11233
11904,11222
11905,11233
11906,10005
11907,11209
11908,11213
11909,11105
11910,10019
11911,10009
11912,10009
11913,10012
11914,11373
11915,10003
11916,10003
11917,11205
11918,11233
11919,10036
11920,10016
11921,10002
11922,11217
11923,11210
11924,10003
11925,10030
11926,10065
11927,10028
11928,10128
11929,10021
11930,10024
11931,10023
11932,11218
11933,11237
11934,11206
11935,11201
11936,10009
11937,10011
11938,10075
11939,11216
11940,11201
11941,11206
11942,10017
11943,10002
11944,10037
11945,11222
11946,10002
11947,10003
11948,11225
11949,10002
11950,10451
11951,11233
11952,11222
11953,10007
11954,10014
11955,10026
11956,11222
11957,11233
11958,10037
11959,10009
11960,10012
11961,11103
11962,11211
11963,10019
11964,10002
11965,11215
11966,11221
11967,10030
11968,10029
11969,10017
11970,11235
11971,10009
11972,10002
11973,11238
11974,11206
11975,11249
11976,11221
11977,10002
11978,11238
11979,11231
11980,10032
11981,11206
11982,10033
11983,10463
11984,10003
11985,10028
11986,11377
11987,11373
11988,11205
11989,11215
11990,10027
11991,10025
11992,10027
11993,11372
11994,11237
11995,10002
11996,10002
11997,10016
11998,11211
