,0
14000,11218
14001,11225
14002,10034
14003,10009
14004,10115
14005,10035
14006,11220
14007,10026
14008,10012
14009,11238
14010,11211
14011,10009
14012,11216
14013,10019
14014,10032
14015,11237
14016,11221
14017,11249
14018,11226
14019,10014
14020,11221
14021,11105
14022,10035
14023,10002
14024,11106
14025,11217
14026,10034
14027,10011
14028,10013
14029,11226
14030,11217
14031,11207
14032,11238
14033,11226
14034,10009
14035,10012
14036,10025
14037,11225
14038,10029
14039,11233
14040,11222
14041,10009
14042,10463
14043,11103
14044,10010
14045,10017
14046,11211
14047,10021
14048,11206
14049,11221
14050,10036
14051,10075
14052,10010
14053,10036
14054,10044
14055,10065
14056,10032
14057,10019
14058,11692
14059,11216
14060,11374
14061,10031
14062,10025
14063,10002
14064,11238
14065,11211
14066,10026
14067,
14068,11203
14069,11203
14070,10014
14071,11249
14072,10011
14073,11225
14074,11226
14075,10025
14076,10016
14077,11226
14078,10019
14079,10029
14080,10027
14081,11105
14082,10009
14083,10036
14084,11223
14085,10036
14086,10003
14087,11216
14088,11102
14089,11215
14090,11221
14091,11222
14092,11238
14093,10027
14094,11249
14095,10035
14096,11215
14097,10469
14098,10002
14099,11203
14100,11201
14101,11237
14102,10012
14103,10001
14104,11211
14105,10128
14106,11206
14107,11231
14108,10280
14109,11213
14110,11237
14111,10010
14112,11222
14113,10012
14114,11207
14115,11213
14116,10009
14117,11238
14118,11211
14119,10307
14120,11206
14121,11249
14122,11211
14123,11249
14124,10017
14125,10027
14126,11225
14127,10032
14128,10040
14129,11207
14130,10002
14131,11214
14132,11226
14133,11234
14134,10028
14135,11217
14136,10115
14137,10032
14138,11385
14139,11238
14140,11377
14141,11220
14142,11217
14143,10009
14144,11370
14145,10023
14146,11231
14147,10025
14148,10065
14149,10025
14150,11372
14151,11221
14152,11238
14153,10013
14154,11211
14155,10128
14156,10022
14157,11225
14158,11206
14159,11222
14160,11216
14161,10027
14162,10036
14163,10457
14164,11218
14165,11218
14166,10014
14167,10031
14168,10001
14169,10011
14170,10026
14171,10009
14172,10025
14173,10107
14174,11218
14175,11375
14176,10002
14177,10032
14178,10014
14179,11237
14180,10019
14181,10026
14182,10025
14183,10030
14184,11218
14185,11225
14186,11226
14187,10036
14188,11385
14189,11236
14190,10002
14191,10009
14192,10031
14193,10002
14194,11429
14195,11216
14196,10463
14197,11205
14198,10009
14199,10029
14200,11238
14201,11221
14202,10031
14203,10031
14204,10036
14205,10031
14206,11203
14207,10035
14208,11215
14209,11216
14210,11374
14211,10024
14212,10002
14213,10044
14214,11233
14215,11222
14216,11201
14217,11101
14218,10013
14219,11104
14220,11210
14221,11237
14222,11103
14223,11238
14224,10033
14225,10003
14226,10013
14227,10011
14228,10019
14229,10039
14230,11238
14231,11103
14232,11231
14233,10010
14234,11216
14235,10469
14236,11216
14237,11355
14238,10003
14239,11216
14240,11211
14241,11238
14242,11215
14243,10014
14244,10009
14245,11225
14246,11206
14247,11211
14248,11104
14249,10026
14250,11215
14251,10035
14252,10002
14253,11206
14254,10122
14255,10128
14256,10027
14257,10036
14258,10029
14259,11226
14260,10009
14261,10014
14262,11354
14263,10022
14264,10019
14265,10128
14266,10022
14267,10022
14268,11222
14269,11201
14270,10010
14271,10013
14272,10024
14273,11237
14274,10026
14275,11373
14276,11205
14277,10032
14278,10032
14279,11206
14280,10032
14281,10002
14282,11207
14283,11205
14284,11233
14285,11218
14286,10029
14287,11221
14288,10003
14289,11231
14290,11238
14291,11211
14292,10014
14293,10031
14294,11221
14295,10029
14296,11375
14297,10018
14298,11213
14299,11201
14300,10012
14301,11237
14302,10031
14303,10003
14304,11101
14305,10036
14306,10032
14307,11235
14308,11206
14309,11215
14310,10466
14311,11238
14312,11233
14313,11215
14314,11215
14315,11221
14316,11211
14317,10016
14318,10025
14319,11238
14320,11249
14321,11221
14322,10469
14323,10038
14324,10037
14325,10022
14326,10002
14327,11216
14328,11217
14329,10025
14330,10003
14331,11105
14332,11221
14333,10016
14334,11211
14335,11101
14336,10016
14337,11217
14338,11211
14339,11206
14340,10022
14341,11226
14342,10036
14343,10002
14344,10065
14345,11216
14346,10002
14347,11377
14348,11231
14349,10018
14350,10009
14351,10278
14352,11237
14353,11216
14354,10035
14355,11213
14356,10456
14357,10003
14358,10003
14359,11233
14360,11225
14361,10002
14362,10025
14363,11221
14364,11211
14365,10039
14366,10013
14367,10014
14368,11238
14369,11207
14370,10022
14371,10014
14372,10002
14373,11238
14374,10034
14375,11211
14376,11418
14377,10128
14378,11413
14379,11375
14380,11106
14381,11238
14382,11237
14383,10022
14384,10009
14385,10024
14386,11358
14387,10017
14388,10036
14389,10003
14390,11221
14391,10040
14392,10003
14393,11206
14394,11211
14395,10029
14396,10456
14397,11206
14398,10003
14399,11217
14400,10028
14401,10002
14402,11238
14403,10032
14404,10014
14405,11237
14406,10023
14407,10019
14408,11233
14409,11237
14410,11237
14411,11206
14412,10009
14413,11221
14414,10035
14415,11225
14416,10011
14417,10025
14418,10028
14419,10014
14420,11226
14421,10040
14422,11238
14423,10003
14424,10003
14425,11103
14426,11206
14427,11206
14428,10034
14429,10009
14430,10463
14431,10021
14432,11211
14433,11221
14434,11206
14435,11222
14436,10021
14437,10003
14438,11216
14439,10019
14440,11207
14441,10034
14442,10002
14443,10029
14444,11249
14445,10019
14446,10034
14447,11249
14448,10025
14449,11237
14450,11201
14451,11221
14452,10011
14453,10037
14454,10013
14455,11211
14456,11211
14457,10036
14458,11226
14459,10010
14460,11238
14461,10029
14462,10036
14463,10009
14464,10030
14465,11237
14466,11233
14467,10462
14468,11221
14469,11238
14470,10027
14471,11206
14472,10023
14473,10029
14474,10021
14475,11221
14476,10115
14477,11201
14478,11222
14479,10002
14480,11231
14481,11222
14482,10001
14483,11237
14484,10027
14485,11238
14486,11211
14487,11215
14488,10009
14489,10029
14490,11102
14491,11206
14492,11206
14493,11206
14494,10017
14495,11201
14496,11372
14497,10003
14498,10001
14499,11249
14500,10005
14501,11372
14502,10014
14503,11385
14504,11377
14505,10002
14506,11231
14507,11216
14508,10003
14509,10039
14510,10025
14511,10026
14512,11217
14513,10019
14514,11101
14515,11103
14516,11249
14517,11233
14518,11211
14519,10016
14520,10028
14521,10023
14522,10014
14523,10023
14524,11435
14525,10031
14526,10014
14527,10025
14528,11222
14529,10014
14530,11201
14531,10031
14532,11238
14533,10011
14534,11221
14535,11373
14536,11221
14537,10036
14538,10045
14539,10003
14540,10036
14541,10019
14542,10036
14543,10002
14544,11211
14545,10040
14546,11213
14547,11222
14548,10025
14549,10025
14550,10026
14551,10009
14552,11221
14553,11417
14554,11238
14555,11231
14556,10010
14557,10037
14558,11237
14559,10017
14560,11368
14561,11205
14562,10012
14563,10019
14564,10031
14565,10463
14566,10017
14567,10115
14568,11225
14569,10016
14570,10024
14571,10023
14572,11221
14573,11225
14574,10022
14575,11417
14576,10026
14577,
14578,11373
14579,10463
14580,10001
14581,10115
14582,10128
14583,11215
14584,11205
14585,10031
14586,10075
14587,10031
14588,10107
14589,11213
14590,10025
14591,10055
14592,11213
14593,10002
14594,11222
14595,10035
14596,10012
14597,11355
14598,10003
14599,11233
14600,10029
14601,11209
14602,11238
14603,10029
14604,11249
14605,10011
14606,11215
14607,10021
14608,11249
14609,10003
14610,10128
14611,10014
14612,10032
14613,10032
14614,10002
14615,10031
14616,10002
14617,11221
14618,10016
14619,10019
14620,11217
14621,10002
14622,11237
14623,11101
14624,11218
14625,11226
14626,10036
14627,10027
14628,11233
14629,11205
14630,10029
14631,11105
14632,10002
14633,10028
14634,10023
14635,11436
14636,10022
14637,10016
14638,10011
14639,11434
14640,10021
14641,10028
14642,11225
14643,11238
14644,10014
14645,11385
14646,10037
14647,11102
14648,10007
14649,11237
14650,10017
14651,10035
14652,10016
14653,10009
14654,11213
14655,11221
14656,10038
14657,11206
14658,11221
14659,11206
14660,10027
14661,10024
14662,11233
14663,10022
14664,11211
14665,10033
14666,10025
14667,10025
14668,10002
14669,10025
14670,11215
14671,11211
14672,10016
14673,10016
14674,11209
14675,10065
14676,11249
14677,11213
14678,10013
14679,10022
14680,10022
14681,10016
14682,10128
14683,10019
14684,10002
14685,11106
14686,11206
14687,10024
14688,11233
14689,11206
14690,10002
14691,11201
14692,10013
14693,10016
14694,11221
14695,10010
14696,10016
14697,10018
14698,11206
14699,11371
14700,10019
14701,10031
14702,10013
14703,10016
14704,11215
14705,11377
14706,11201
14707,11238
14708,11105
14709,11105
14710,10032
14711,10021
14712,11226
14713,11238
14714,10032
14715,10471
14716,10032
14717,11206
14718,10032
14719,10033
14720,10003
14721,10002
14722,10463
14723,11222
14724,10019
14725,10027
14726,10010
14727,11221
14728,10026
14729,11249
14730,11238
14731,10002
14732,10128
14733,10022
14734,11355
14735,10012
14736,10032
14737,10022
14738,11211
14739,10026
14740,10022
14741,11218
14742,11103
14743,11237
14744,11238
14745,11221
14746,11211
14747,11432
14748,10451
14749,11215
14750,10128
14751,11221
14752,10003
14753,11234
14754,10002
14755,11222
14756,10012
14757,10024
14758,10027
14759,11693
14760,11105
14761,10025
14762,10003
14763,11251
14764,11217
14765,10069
14766,10028
14767,10016
14768,10024
14769,10001
14770,11375
14771,10464
14772,10002
14773,10028
14774,11222
14775,10002
14776,11211
14777,11216
14778,10002
14779,11213
14780,11216
14781,10065
14782,11221
14783,10065
14784,11232
14785,11206
14786,10065
14787,10473
14788,10009
14789,10128
14790,11211
14791,11237
14792,11233
14793,
14794,11218
14795,11238
14796,10069
14797,10009
14798,11209
14799,11211
14800,11103
14801,10016
14802,10002
14803,10016
14804,10003
14805,11222
14806,10025
14807,10031
14808,10027
14809,10036
14810,10033
14811,10036
14812,11102
14813,11373
14814,10030
14815,11205
14816,10031
14817,11221
14818,11222
14819,11216
14820,10028
14821,10038
14822,10022
14823,10021
14824,10036
14825,11249
14826,11211
14827,10014
14828,10010
14829,11205
14830,10019
14831,10304
14832,10022
14833,10022
14834,10016
14835,10451
14836,10022
14837,11235
14838,11213
14839,11215
14840,11205
14841,10009
14842,10012
14843,11207
14844,11207
14845,11207
14846,10031
14847,10035
14848,11101
14849,11237
14850,11373
14851,10031
14852,10028
14853,10003
14854,10036
14855,11213
14856,11213
14857,11225
14858,10455
14859,10019
14860,10023
14861,10032
14862,10032
14863,10011
14864,11201
14865,10016
14866,10026
14867,11225
14868,11235
14869,11103
14870,11225
14871,11216
14872,10025
14873,11216
14874,11213
14875,10022
14876,10128
14877,11216
14878,11215
14879,10075
14880,10031
14881,11217
14882,11227
14883,11215
14884,10012
14885,10027
14886,11206
14887,11106
14888,11206
14889,11215
14890,11373
14891,10014
14892,10024
14893,11237
14894,11377
14895,11231
14896,11369
14897,11221
14898,11226
14899,10031
14900,10010
14901,11225
14902,11219
14903,11215
14904,10029
14905,10022
14906,10010
14907,10002
14908,10016
14909,11216
14910,11225
14911,10023
14912,10025
14913,10280
14914,11205
14915,10029
14916,10031
14917,11104
14918,11206
14919,10003
14920,10016
14921,11218
14922,10037
14923,11206
14924,10009
14925,11377
14926,10009
14927,11251
14928,11211
14929,10038
14930,10011
14931,10031
14932,10003
14933,10019
14934,10467
14935,10036
14936,10029
14937,11217
14938,10009
14939,10014
14940,11203
14941,11225
14942,10025
14943,10023
14944,11205
14945,10031
14946,10036
14947,10040
14948,11201
14949,10075
14950,11237
14951,10010
14952,11103
14953,11236
14954,10037
14955,10014
14956,10035
14957,11211
14958,11213
14959,11237
14960,10009
14961,10027
14962,11221
14963,11230
14964,11216
14965,11216
14966,10013
14967,11233
14968,10032
14969,11238
14970,10013
14971,10025
14972,11415
14973,10013
14974,11216
14975,11211
14976,11217
14977,10019
14978,10069
14979,10014
14980,11226
14981,11233
14982,11385
14983,11201
14984,10035
14985,11210
14986,11206
14987,10012
14988,11215
14989,11211
14990,10029
14991,10026
14992,10009
14993,10018
14994,10009
14995,11106
14996,10037
14997,11101
14998,10026
14999,11226
15000,11237
15001,11216
15002,10003
15003,10029
15004,10453
15005,11211
15006,11231
15007,11238
15008,11213
15009,11211
15010,10011
15011,10031
15012,10065
15013,10128
15014,11105
15015,10036
15016,11222
15017,10024
15018,11221
15019,11373
15020,10031
15021,11238
15022,11104
15023,10019
15024,10017
15025,10075
15026,10032
15027,10065
15028,11221
15029,11216
15030,11208
15031,11222
15032,11373
15033,11209
15034,11206
15035,10003
15036,11213
15037,10011
15038,10471
15039,11225
15040,10019
15041,11217
15042,10019
15043,10019
15044,11249
15045,10019
15046,11206
15047,10019
15048,10019
15049,10107
15050,10025
15051,11207
15052,10003
15053,11238
15054,10024
15055,10038
15056,11222
15057,10016
15058,10107
15059,10023
15060,10019
15061,10003
15062,11238
15063,10029
15064,10039
15065,10003
15066,11249
15067,10002
15068,11220
15069,11213
15070,11231
15071,10009
15072,10009
15073,11213
15074,11215
15075,11231
15076,10001
15077,10030
15078,10035
15079,11374
15080,11224
15081,11224
15082,11224
15083,10037
15084,10036
15085,11211
15086,11211
15087,11213
15088,11237
15089,11415
15090,11415
15091,10003
15092,10011
15093,11373
15094,11225
15095,10025
15096,10023
15097,10033
15098,11378
15099,11205
15100,10024
15101,11213
15102,10027
15103,11225
15104,10128
15105,10027
15106,10036
15107,10003
15108,11216
15109,10001
15110,11210
15111,10454
15112,10040
15113,10029
15114,11206
15115,11207
15116,11231
15117,10023
15118,10002
15119,10026
15120,11216
15121,11205
15122,10019
15123,11206
15124,10009
15125,10107
15126,10019
15127,10128
15128,10107
15129,10003
15130,10019
15131,10107
15132,10019
15133,11238
15134,11237
15135,10018
15136,11205
15137,10028
15138,11238
15139,11211
15140,10019
15141,10107
15142,10001
15143,11216
15144,10107
15145,10027
15146,10024
15147,11249
15148,11229
15149,10036
15150,10018
15151,10002
15152,10199
15153,11221
15154,10016
15155,11102
15156,10025
15157,10004
15158,11221
15159,10011
15160,10031
15161,11211
15162,11221
15163,11213
15164,10019
15165,11238
15166,11218
15167,10027
15168,10019
15169,10019
15170,10001
15171,11211
15172,11233
15173,10065
15174,10011
15175,10454
15176,10016
15177,10021
15178,10024
15179,10023
15180,10025
15181,10034
15182,10041
15183,11103
15184,11221
15185,11694
15186,10031
15187,10014
15188,11231
15189,10035
15190,10456
15191,10002
15192,10455
15193,10455
15194,11216
15195,11209
15196,10001
15197,10019
15198,11226
15199,11385
15200,10031
15201,10005
15202,11249
15203,10026
15204,11208
15205,11213
15206,10035
15207,11216
15208,10009
15209,10025
15210,10003
15211,10029
15212,10003
15213,10011
15214,11106
15215,11206
15216,11385
15217,11207
15218,11205
15219,11249
15220,10025
15221,10019
15222,10001
15223,10016
15224,11385
15225,10025
15226,11233
15227,10021
15228,10003
15229,10024
15230,11238
15231,10002
15232,10023
15233,11222
15234,10027
15235,11225
15236,11222
15237,11201
15238,10011
15239,11207
15240,11221
15241,11216
15242,10025
15243,11692
15244,10025
15245,10004
15246,10029
15247,11221
15248,11206
15249,10002
15250,11201
15251,11422
15252,11692
15253,11233
15254,10029
15255,11216
15256,11226
15257,11385
15258,11221
15259,11221
15260,10128
15261,10040
15262,11692
15263,10021
15264,10012
15265,11211
15266,11238
15267,11233
15268,10009
15269,11211
15270,11218
15271,11211
15272,11693
15273,10028
15274,11216
15275,10028
15276,11213
15277,11249
15278,10307
15279,11205
15280,11355
15281,11237
15282,11206
15283,11237
15284,11225
15285,10023
15286,10002
15287,11104
15288,10019
15289,10031
15290,10019
15291,10025
15292,11231
15293,10025
15294,10028
15295,10019
15296,11220
15297,11238
15298,11206
15299,10003
15300,10003
15301,11249
15302,11238
