,0
44264,11249
44265,10032
44266,11211
44267,11211
44268,11211
44269,11237
44270,11372
44271,11201
44272,10006
44273,10010
44274,10005
44275,10038
44276,10003
44277,10016
44278,11221
44279,10013
44280,10035
44281,11237
44282,10019
44283,10001
44284,11236
44285,11221
44286,10040
44287,11213
44288,11222
44289,10011
44290,11237
44291,10016
44292,10019
44293,11237
44294,10009
44295,10030
44296,11377
44297,10305
44298,10024
44299,10016
44300,10011
44301,10037
44302,10024
44303,11369
44304,10016
44305,10469
44306,10002
44307,10002
44308,11377
44309,11377
44310,10128
44311,10278
44312,11377
44313,11206
44314,10034
44315,11419
44316,10012
44317,10009
44318,10036
44319,10037
44320,10013
44321,10030
44322,10036
44323,11237
44324,10019
44325,11233
44326,10019
44327,10019
44328,10011
44329,10034
44330,11215
44331,11377
44332,11434
44333,10458
44334,10001
44335,11233
44336,10016
44337,10001
44338,11233
44339,11249
44340,10019
44341,10019
44342,10009
44343,10024
44344,10031
44345,10036
44346,10003
44347,10016
44348,11377
44349,10021
44350,10016
44351,11414
44352,10012
44353,10001
44354,10018
44355,11249
44356,11216
44357,10001
44358,11221
44359,11206
44360,11377
44361,10001
44362,10005
44363,10065
44364,11222
44365,10029
44366,11226
44367,11213
44368,11221
44369,11249
44370,10023
44371,11226
44372,10025
44373,10011
44374,10019
44375,10036
44376,10016
44377,10006
44378,10002
44379,10016
44380,11217
44381,10036
44382,11235
44383,11385
44384,10065
44385,10036
44386,11206
44387,10001
44388,10016
44389,11211
44390,10001
44391,10001
44392,10001
44393,10001
44394,10119
44395,10001
44396,10001
44397,10001
44398,10003
44399,10036
44400,10119
44401,10001
44402,10001
44403,10001
44404,10001
44405,10001
44406,10119
44407,11218
44408,11106
44409,11104
44410,10021
44411,10036
44412,10016
44413,11211
44414,11209
44415,11377
44416,10030
44417,10002
44418,11237
44419,10036
44420,11237
44421,10036
44422,10016
44423,11104
44424,10016
44425,10010
44426,10036
44427,10036
44428,11207
44429,11103
44430,10036
44431,10016
44432,11216
44433,11238
44434,11385
44435,11233
44436,11355
44437,10001
44438,10018
44439,11228
44440,11209
44441,11103
44442,10469
44443,10016
44444,11207
44445,10028
44446,11220
44447,11104
44448,10455
44449,11203
44450,11203
44451,10128
44452,10128
44453,11355
44454,10016
44455,10030
44456,10030
44457,11201
44458,11105
44459,11208
44460,10025
44461,11228
44462,10013
44463,11215
44464,11206
44465,11211
44466,11419
44467,11101
44468,10009
44469,11364
44470,11219
44471,10025
44472,10033
44473,10019
44474,10011
44475,10016
44476,11691
44477,11206
44478,11222
44479,11238
44480,11233
44481,10036
44482,11211
44483,10314
44484,10032
44485,11226
44486,10011
44487,10019
44488,11212
44489,10027
44490,10001
44491,11226
44492,10306
44493,10016
44494,11211
44495,10014
44496,10025
44497,10306
44498,10456
44499,10452
44500,11385
44501,10012
44502,10022
44503,10035
44504,10035
44505,10075
44506,11233
44507,11213
44508,11222
44509,11249
44510,10013
44511,10002
44512,11216
44513,11216
44514,10002
44515,10019
44516,10038
44517,11214
44518,11216
44519,11222
44520,10031
44521,10013
44522,10038
44523,10013
44524,11377
44525,11235
44526,11211
44527,11377
44528,11216
44529,10025
44530,11385
44531,10025
44532,11355
44533,10038
44534,10038
44535,10455
44536,10025
44537,11106
44538,11216
44539,10011
44540,11207
44541,10023
44542,10012
44543,11385
44544,11207
44545,10065
44546,11216
44547,11216
44548,10069
44549,10029
44550,10038
44551,10002
44552,10036
44553,10016
44554,10038
44555,11233
44556,10009
44557,10011
44558,10005
44559,11432
44560,10029
44561,11233
44562,11211
44563,11213
44564,10011
44565,10006
44566,10025
44567,10022
44568,11206
44569,10019
44570,10009
44571,10003
44572,11215
44573,10003
44574,10035
44575,10009
44576,10019
44577,10018
44578,11221
44579,10009
44580,11207
44581,11422
44582,10019
44583,10306
44584,11373
44585,10036
44586,11211
44587,10038
44588,11238
44589,10455
44590,10038
44591,10014
44592,10036
44593,10036
44594,11219
44595,10009
44596,11213
44597,11203
44598,11233
44599,10025
44600,11211
44601,11233
44602,11423
44603,10019
44604,10019
44605,11206
44606,10009
44607,11233
44608,11101
44609,10040
44610,11208
44611,10028
44612,10003
44613,11249
44614,11211
44615,10011
44616,10036
44617,10003
44618,10036
44619,10036
44620,10036
44621,10036
44622,10005
44623,10029
44624,11237
44625,11222
44626,11214
44627,11412
44628,10128
44629,11361
44630,10012
44631,11205
44632,10454
44633,10019
44634,11419
44635,10009
44636,11429
44637,10128
44638,11419
44639,11436
44640,11221
44641,11419
44642,10026
44643,11419
44644,10069
44645,11377
44646,10107
44647,11222
44648,11207
44649,11226
44650,10023
44651,10029
44652,11229
44653,11385
44654,11419
44655,10011
44656,10028
44657,10036
44658,11373
44659,10009
44660,10027
44661,11103
44662,10010
44663,11423
44664,11102
44665,11103
44666,11423
44667,10011
44668,10004
44669,11222
44670,10038
44671,10453
44672,10019
44673,10001
44674,11211
44675,10029
44676,11233
44677,11238
44678,11221
44679,11236
44680,10038
44681,11211
44682,10036
44683,
44684,11201
44685,11201
44686,10022
44687,10031
44688,10003
44689,11205
44690,11201
44691,10032
44692,11238
44693,11377
44694,11355
44695,11109
44696,10009
44697,11377
44698,11229
44699,11215
44700,11377
44701,10065
44702,11249
44703,10306
44704,10002
44705,10017
44706,11104
44707,10027
44708,10019
44709,10035
44710,10474
44711,11361
44712,10111
44713,10027
44714,10305
44715,11238
44716,10027
44717,10006
44718,11377
44719,11233
44720,11224
44721,10005
44722,10038
44723,11226
44724,11206
44725,10022
44726,10021
44727,10029
44728,11207
44729,11220
44730,10030
44731,10016
44732,10011
44733,11217
44734,10036
44735,11216
44736,10009
44737,10065
44738,10013
44739,10007
44740,10128
44741,10030
44742,10033
44743,10011
44744,10155
44745,11211
44746,11378
44747,10065
44748,10010
44749,11237
44750,11233
44751,10021
44752,10033
44753,10033
44754,10301
44755,10033
44756,10028
44757,10065
44758,10033
44759,10026
44760,10021
44761,10025
44762,10474
44763,10022
44764,11211
44765,10005
44766,10027
44767,10036
44768,11372
44769,11238
44770,11221
44771,10004
44772,11203
44773,11377
44774,11385
44775,11215
44776,11106
44777,10306
44778,10016
44779,10111
44780,10036
44781,11233
44782,10013
44783,11213
44784,11385
44785,10027
44786,10032
44787,10001
44788,10458
44789,11413
44790,11233
44791,11233
44792,11378
44793,11221
44794,10022
44795,11221
44796,10017
44797,10018
44798,11233
44799,11102
44800,11368
44801,11224
44802,11103
44803,10128
44804,11102
44805,10023
44806,11231
44807,10041
44808,10025
44809,10011
44810,11206
44811,11101
44812,10474
44813,11221
44814,11233
44815,11372
44816,11233
44817,11101
44818,11101
44819,11233
44820,11233
44821,11101
44822,11235
44823,11101
44824,10016
44825,10019
44826,10002
44827,11101
44828,11207
44829,11101
44830,11101
44831,11101
44832,11101
44833,11385
44834,11211
44835,11385
44836,11101
44837,10019
44838,11222
44839,11217
44840,10003
44841,11249
44842,10462
44843,11225
44844,11233
44845,10033
44846,10019
44847,10002
44848,10014
44849,10464
44850,10016
44851,10040
44852,11355
44853,11355
44854,10005
44855,10016
44856,10035
44857,11233
44858,10466
44859,10011
44860,10019
44861,11213
44862,10031
44863,11214
44864,10011
44865,11214
44866,10031
44867,11226
44868,11233
44869,11208
44870,10305
44871,11433
44872,10454
44873,10466
44874,11233
44875,10019
44876,10022
44877,10025
44878,11413
44879,11237
44880,10451
44881,10001
44882,10019
44883,10002
44884,10024
44885,10030
44886,11221
44887,11372
44888,11238
44889,11105
44890,11221
44891,10009
44892,10019
44893,10036
44894,10019
44895,10019
44896,10036
44897,10036
44898,10019
44899,10019
44900,11221
44901,11218
44902,11249
44903,10036
44904,11206
44905,10027
44906,11207
44907,11206
44908,11232
44909,10019
44910,11236
44911,11220
44912,11211
44913,10011
44914,10011
44915,10014
44916,10011
44917,10002
44918,11368
44919,10005
44920,10003
44921,11233
44922,10019
44923,10018
44924,11238
44925,11217
44926,11233
44927,11237
44928,11211
44929,11221
44930,11207
44931,10044
44932,10003
44933,11231
44934,11368
44935,10022
44936,10027
44937,11207
44938,11211
44939,10003
44940,11207
44941,11207
44942,11201
44943,10002
44944,11374
44945,10019
44946,10019
44947,10019
44948,10019
44949,10019
44950,10019
44951,10019
44952,10019
44953,10019
44954,10019
44955,10019
44956,10019
44957,10019
44958,10019
44959,10005
44960,10013
44961,10013
44962,10013
44963,10013
44964,10013
44965,10013
44966,10019
44967,10019
44968,10019
44969,10019
44970,10019
44971,10019
44972,10036
44973,10019
44974,10036
44975,10019
44976,10036
44977,10036
44978,10036
44979,10019
44980,10019
44981,10019
44982,10019
44983,10019
44984,10019
44985,10019
44986,10019
44987,10075
44988,10019
44989,10019
44990,10019
44991,10019
44992,10019
44993,10019
44994,10019
44995,10019
44996,10019
44997,10036
44998,10036
44999,10019
45000,10036
45001,10019
45002,10018
45003,10036
45004,10019
45005,10018
45006,10036
45007,10018
45008,10018
45009,10019
45010,10019
45011,10019
45012,10019
45013,10019
45014,10019
45015,10111
45016,10019
45017,10019
45018,10019
45019,10019
45020,10019
45021,10019
45022,10035
45023,11436
45024,10019
45025,11206
45026,10003
45027,10040
45028,11207
45029,10018
45030,10011
45031,10018
45032,10458
45033,11372
45034,10019
45035,10009
45036,11221
45037,10032
45038,11249
45039,10001
45040,11237
45041,11207
45042,11208
45043,11211
45044,10013
45045,10005
45046,10021
45047,11221
45048,11103
45049,10021
45050,11221
45051,10014
45052,11106
45053,11211
45054,11220
45055,11103
45056,11201
45057,10038
45058,11372
45059,11238
45060,11103
45061,10022
45062,10022
45063,10019
45064,11218
45065,11223
45066,11237
45067,10459
45068,11427
45069,10016
45070,10040
45071,10280
45072,10040
45073,10280
45074,10280
45075,10280
45076,10280
45077,10280
45078,10280
45079,10040
45080,11221
45081,10010
45082,11211
45083,10016
45084,10016
45085,10016
45086,10016
45087,10016
45088,10010
45089,10016
45090,10010
45091,10016
45092,11101
45093,10030
45094,10003
45095,11221
45096,11101
45097,10462
45098,10019
45099,11233
45100,11385
45101,11221
45102,11236
45103,11385
45104,11205
45105,10155
45106,10037
45107,10025
45108,11237
45109,11236
45110,10017
45111,11206
45112,11236
45113,10023
45114,10023
45115,10023
45116,10023
45117,10023
45118,10005
45119,10038
45120,10005
45121,10468
45122,10301
45123,11249
45124,11221
45125,10030
45126,10002
45127,10029
45128,11222
45129,10032
45130,10030
45131,11221
45132,11213
45133,11226
45134,11373
45135,10472
45136,10012
45137,11372
45138,10019
45139,10016
45140,11249
45141,10452
45142,11216
45143,10011
45144,10028
45145,11220
45146,10024
45147,10029
45148,10004
45149,11385
45150,11233
45151,10019
45152,11221
45153,10456
45154,11385
45155,10025
45156,11692
45157,10038
45158,10038
45159,10036
45160,10174
45161,11204
45162,10005
45163,10003
45164,10038
45165,10038
45166,10038
45167,10011
45168,10004
45169,10023
45170,10018
45171,11355
45172,10002
45173,11101
45174,11101
45175,11366
45176,11216
45177,11354
45178,11355
45179,11225
45180,11221
45181,11217
45182,10030
45183,10019
45184,11102
45185,11216
45186,10012
45187,10457
45188,10024
45189,10024
45190,10003
45191,10012
45192,11372
45193,11235
45194,11211
45195,10021
45196,10011
45197,10010
45198,10011
45199,11235
45200,11105
45201,11231
45202,11377
45203,11216
45204,10019
45205,11221
45206,10065
45207,10039
45208,11229
45209,11101
45210,11216
45211,10128
45212,11211
45213,11235
45214,10016
45215,11106
45216,11103
45217,11385
45218,11417
45219,10027
45220,10035
45221,10029
45222,10018
45223,10036
45224,11249
45225,10040
45226,11421
45227,11221
45228,11221
45229,11233
45230,11222
45231,11428
45232,10040
45233,11219
45234,10023
45235,11219
45236,11219
45237,11237
45238,11233
45239,11209
45240,10013
45241,10023
45242,10029
45243,11216
45244,11221
45245,11101
45246,11692
45247,11385
45248,10036
45249,10002
45250,10462
45251,10039
45252,11238
45253,11217
45254,11221
45255,10014
45256,10036
45257,10027
45258,10003
45259,10044
45260,10456
45261,10010
45262,10465
45263,10003
45264,10021
45265,11237
45266,10465
45267,11237
45268,10001
45269,11233
45270,11221
45271,11221
45272,10111
45273,11385
45274,11229
45275,10036
45276,11233
45277,11385
45278,10019
45279,10014
45280,10032
45281,10001
45282,11236
45283,10019
45284,10031
45285,10009
45286,10031
45287,11237
45288,10031
45289,10306
45290,11205
45291,11238
45292,10010
45293,11231
45294,10065
45295,10456
45296,11379
45297,11377
45298,11378
45299,11232
45300,10024
45301,10024
45302,10462
45303,10011
45304,11358
45305,11421
45306,10029
45307,11201
45308,10002
45309,11219
45310,11209
45311,10040
45312,11436
45313,11692
45314,11211
45315,10005
45316,10019
45317,11412
45318,11211
45319,11238
45320,10012
45321,10001
45322,10019
45323,11233
45324,11234
45325,10002
45326,11249
45327,10009
45328,10013
45329,11367
45330,11216
45331,10065
45332,11215
45333,10022
45334,10026
45335,10466
45336,10019
45337,11207
45338,10002
45339,11106
45340,10009
45341,11213
45342,10038
45343,11222
45344,11692
45345,10026
45346,10040
45347,11228
45348,11106
45349,11377
45350,11214
45351,11106
45352,10016
45353,11221
45354,11208
45355,11354
45356,11221
45357,11225
45358,11109
45359,11354
45360,10039
45361,11355
45362,11368
45363,11103
45364,11213
45365,10012
45366,10026
45367,10027
45368,11211
45369,10003
45370,11231
45371,11222
45372,10029
45373,11249
45374,10001
45375,11221
45376,11211
45377,10009
45378,10018
45379,10038
45380,10009
45381,10013
45382,11238
45383,10038
45384,11225
45385,10001
45386,10038
45387,11216
45388,11209
45389,10451
45390,10028
45391,10022
45392,11249
45393,10451
45394,11373
45395,11428
45396,11233
45397,10034
45398,11233
45399,10451
45400,10025
45401,10454
45402,10016
45403,11385
45404,10457
45405,10029
45406,10115
45407,10002
45408,11385
45409,11355
45410,10463
45411,11358
45412,11249
45413,11354
45414,10003
45415,11226
45416,10027
45417,11101
45418,10001
45419,10001
45420,10019
45421,10014
45422,11354
45423,11222
45424,10034
45425,11226
45426,11233
45427,11216
45428,11238
45429,11207
45430,10037
45431,11226
45432,11203
45433,11238
45434,11232
45435,10013
45436,11226
45437,11249
45438,11237
45439,10454
45440,10014
45441,11207
45442,10024
45443,10009
45444,10016
45445,11221
45446,11207
45447,11358
45448,10019
45449,11237
45450,10459
45451,11206
45452,10026
45453,10019
45454,11373
45455,10035
45456,10002
45457,10453
45458,10022
45459,10031
45460,11216
45461,11354
45462,10029
45463,11225
45464,11216
45465,11216
45466,11249
45467,11216
45468,10009
45469,11216
45470,10029
45471,11211
45472,10021
45473,11201
45474,11379
45475,11206
45476,11237
45477,10456
45478,10454
45479,10011
45480,10029
45481,10025
45482,10013
45483,11209
45484,11217
45485,10014
45486,11213
45487,10026
45488,10022
45489,11216
45490,11367
45491,10040
45492,10030
45493,10032
45494,10016
45495,11231
45496,10002
45497,10014
45498,10025
45499,10016
45500,10009
45501,11219
45502,10451
45503,11221
45504,11373
45505,10028
45506,10019
45507,11105
45508,11221
45509,11236
45510,10044
45511,10009
45512,10026
45513,10002
45514,11435
45515,10199
45516,10011
45517,10016
45518,11205
45519,11222
45520,11220
45521,11377
45522,11106
45523,11377
45524,10040
45525,10009
45526,10075
45527,10028
45528,10019
45529,10009
45530,10019
45531,11249
45532,10019
45533,11249
45534,10019
45535,10019
45536,10026
45537,10019
45538,10009
45539,11101
45540,10027
45541,10002
45542,10032
45543,10026
45544,10017
45545,10021
45546,10036
45547,11373
45548,11213
45549,11372
45550,11358
45551,11218
45552,10465
45553,10013
45554,11212
45555,11234
45556,11216
45557,11237
45558,11205
45559,11203
45560,10022
45561,11222
45562,10022
45563,10022
45564,10022
45565,10022
45566,10022
45567,10022
45568,10022
45569,10022
45570,10022
45571,10128
45572,10309
45573,11237
45574,10027
45575,11222
45576,11222
45577,11222
45578,10013
45579,11222
45580,11249
45581,11225
45582,11101
45583,11355
45584,11213
45585,11206
45586,11225
45587,11355
45588,10022
45589,10036
45590,10306
45591,11221
45592,11426
45593,11223
45594,11223
45595,11223
45596,10461
45597,10456
45598,11215
45599,10011
45600,10040
45601,10002
45602,10075
45603,10013
45604,10001
45605,11207
45606,10312
45607,11105
45608,11216
45609,10001
45610,10016
45611,11225
45612,11418
45613,11216
45614,10472
45615,10031
45616,11206
45617,10023
45618,11220
45619,11377
45620,11354
45621,11201
45622,11201
45623,10002
45624,10001
45625,11213
45626,10040
45627,11213
45628,10005
45629,10024
45630,11233
45631,10001
45632,11237
45633,11206
45634,11220
45635,10017
45636,10022
45637,10454
45638,10016
45639,11211
45640,10038
45641,11206
45642,11220
45643,11203
45644,10028
45645,11206
45646,10310
45647,10009
45648,10111
45649,11203
45650,10027
45651,10014
45652,10307
45653,11221
45654,10016
45655,11221
45656,10019
45657,10010
45658,10025
45659,10004
45660,10128
45661,11237
45662,11226
45663,10019
45664,10016
45665,10025
45666,11212
45667,10025
45668,11419
45669,10019
45670,11206
45671,10019
45672,10021
45673,11249
45674,10022
45675,10019
45676,11249
45677,11374
45678,10030
45679,10065
45680,11207
45681,10009
45682,10462
45683,11374
45684,11238
45685,11374
45686,10011
45687,11226
45688,11206
45689,11216
45690,11225
45691,11426
45692,10035
45693,10032
45694,11385
45695,10036
45696,11249
45697,11217
45698,11101
45699,11249
45700,11215
45701,11377
45702,10014
45703,10012
45704,10031
45705,10019
45706,11249
45707,10033
45708,11207
45709,11220
45710,10018
45711,10016
45712,10035
45713,10001
45714,10017
45715,10011
45716,10009
45717,11201
45718,10031
45719,10022
45720,10458
45721,11221
45722,10004
45723,10004
45724,11374
45725,10038
45726,11374
45727,11233
45728,10038
45729,11233
45730,10019
45731,10038
45732,10019
45733,11374
45734,11373
45735,11374
45736,11233
45737,10036
45738,10036
45739,10003
45740,10009
45741,11205
45742,10009
45743,11209
45744,11205
45745,10010
45746,10016
45747,11374
45748,11374
45749,10016
45750,11374
45751,11211
45752,11106
45753,10009
45754,10002
45755,11206
45756,11211
45757,10466
45758,10469
45759,10469
45760,10469
45761,10040
45762,10040
45763,10128
45764,11233
45765,11223
45766,10003
45767,11216
45768,11106
45769,10017
45770,10019
45771,11218
45772,10065
45773,10012
45774,10314
45775,11206
45776,11237
45777,10075
45778,10023
45779,11218
45780,11377
45781,11369
45782,10003
45783,11249
45784,11220
45785,11220
45786,10016
45787,11377
45788,11220
45789,11226
45790,11206
45791,10152
45792,11205
45793,10027
45794,10002
45795,10075
45796,10003
45797,10075
45798,10028
45799,10029
45800,10075
45801,10025
45802,10075
45803,10029
45804,11249
45805,11370
45806,10162
45807,10019
45808,10028
45809,11237
45810,11101
45811,10012
45812,11217
45813,10022
45814,11372
45815,10002
45816,10030
45817,11209
45818,10009
45819,10030
45820,11233
45821,11232
45822,10016
45823,10009
45824,11205
45825,10016
45826,10016
45827,10002
45828,11206
45829,10002
45830,10016
45831,11104
45832,10016
45833,10002
45834,10016
45835,11234
45836,11421
45837,10016
45838,10023
45839,11221
45840,10019
45841,10016
45842,11221
45843,11377
45844,10065
45845,11238
45846,10024
45847,10030
45848,11249
45849,11377
45850,10010
45851,11436
45852,11249
45853,10037
45854,10065
45855,11207
45856,10003
45857,11215
45858,11222
45859,11417
45860,10016
45861,10013
45862,10003
45863,11237
45864,10002
45865,11414
45866,10016
45867,11209
45868,11233
45869,11211
45870,11414
45871,10024
45872,10024
45873,10024
45874,11211
45875,10011
45876,11237
45877,10011
45878,11209
45879,10011
45880,10002
45881,11237
45882,10013
45883,10009
45884,11211
45885,10027
45886,11211
45887,11219
45888,11211
45889,10010
45890,10016
45891,11209
45892,11211
45893,11219
45894,11211
45895,10016
45896,10016
45897,10016
45898,10016
45899,10022
45900,10016
45901,10119
45902,10016
45903,11211
45904,10010
45905,10037
45906,10016
45907,10016
45908,10016
45909,10025
45910,10016
45911,10010
45912,10022
45913,10016
45914,10027
45915,11101
45916,11211
45917,10016
45918,11368
45919,10016
45920,10009
45921,10016
45922,11221
45923,11207
45924,11221
45925,10467
45926,10031
45927,11213
45928,10016
45929,10002
45930,11229
45931,11432
45932,10038
45933,10038
45934,10038
45935,10045
45936,10025
45937,10036
45938,10036
45939,10038
45940,11377
45941,10016
45942,10016
45943,11221
45944,11215
45945,10016
45946,10019
45947,10036
45948,10036
45949,10065
45950,10065
45951,10016
45952,11222
45953,10016
45954,10025
45955,10016
45956,10011
45957,10011
45958,10016
45959,10036
45960,10024
45961,10019
45962,11377
45963,11211
45964,11208
45965,11211
45966,11211
45967,10011
45968,11229
45969,10036
45970,10036
45971,10036
45972,11211
45973,11355
45974,11229
45975,11221
45976,10452
45977,11355
45978,11237
45979,10128
45980,11221
45981,10038
45982,11422
45983,11213
45984,10128
45985,10019
45986,11104
45987,11418
45988,10022
45989,11222
45990,10019
45991,10036
45992,10024
45993,10003
45994,10025
45995,10024
45996,10022
45997,10065
45998,10029
