,0
34514,11211
34515,10011
34516,11691
34517,11222
34518,11222
34519,11218
34520,11214
34521,10019
34522,11237
34523,11233
34524,11103
34525,10022
34526,10019
34527,10019
34528,10036
34529,10036
34530,10036
34531,10036
34532,10017
34533,10019
34534,11232
34535,10023
34536,11206
34537,10016
34538,10069
34539,10023
34540,11419
34541,10023
34542,10019
34543,10016
34544,10009
34545,10155
34546,10016
34547,10038
34548,11206
34549,11212
34550,10036
34551,11214
34552,11355
34553,11103
34554,10009
34555,10005
34556,11216
34557,11385
34558,10009
34559,10310
34560,10002
34561,10459
34562,10002
34563,10004
34564,10019
34565,11237
34566,11221
34567,11216
34568,10065
34569,10018
34570,11206
34571,10035
34572,11201
34573,10035
34574,10023
34575,11101
34576,10029
34577,11205
34578,10037
34579,11205
34580,11206
34581,10011
34582,11228
34583,11216
34584,10024
34585,11206
34586,10016
34587,10010
34588,11221
34589,11374
34590,10026
34591,11377
34592,11354
34593,11436
34594,11207
34595,11249
34596,11207
34597,10031
34598,11226
34599,11230
34600,11379
34601,11209
34602,10035
34603,10039
34604,11222
34605,11210
34606,10029
34607,11205
34608,11216
34609,11221
34610,10027
34611,11436
34612,11106
34613,11432
34614,11211
34615,10065
34616,10025
34617,11236
34618,11102
34619,11237
34620,10013
34621,10035
34622,10014
34623,10024
34624,10013
34625,11207
34626,11211
34627,11233
34628,10001
34629,10035
34630,10031
34631,10035
34632,11205
34633,10065
34634,11211
34635,11693
34636,11216
34637,11221
34638,11237
34639,11356
34640,11413
34641,10036
34642,11213
34643,10017
34644,11104
34645,11216
34646,10013
34647,11365
34648,11103
34649,11365
34650,10031
34651,10010
34652,10029
34653,11230
34654,11204
34655,11221
34656,11220
34657,11208
34658,11212
34659,10305
34660,11218
34661,11237
34662,11378
34663,10027
34664,10027
34665,11412
34666,10026
34667,10025
34668,10009
34669,11373
34670,11211
34671,11238
34672,10018
34673,11233
34674,10031
34675,11237
34676,10037
34677,11238
34678,11237
34679,10011
34680,11377
34681,11237
34682,10029
34683,11237
34684,11212
34685,11211
34686,10301
34687,11369
34688,11216
34689,10009
34690,11361
34691,11221
34692,10002
34693,10016
34694,11237
34695,11421
34696,11367
34697,11207
34698,11385
34699,10028
34700,10009
34701,11237
34702,11205
34703,11102
34704,10029
34705,10041
34706,11103
34707,10128
34708,11385
34709,10475
34710,10038
34711,10011
34712,11221
34713,11221
34714,10023
34715,11221
34716,10019
34717,11220
34718,11220
34719,11219
34720,11219
34721,10013
34722,10027
34723,11355
34724,10019
34725,10038
34726,11354
34727,11215
34728,11237
34729,11377
34730,11213
34731,10462
34732,10012
34733,10014
34734,11373
34735,11236
34736,10282
34737,11201
34738,10029
34739,10025
34740,10278
34741,11217
34742,10036
34743,10037
34744,10018
34745,10001
34746,11355
34747,10463
34748,11372
34749,11205
34750,11694
34751,11211
34752,11201
34753,10011
34754,11231
34755,10128
34756,11233
34757,11228
34758,11213
34759,11235
34760,10003
34761,10012
34762,11216
34763,11432
34764,11211
34765,11201
34766,11237
34767,11237
34768,10029
34769,10039
34770,11209
34771,11207
34772,10033
34773,11225
34774,10016
34775,11233
34776,10024
34777,11206
34778,11206
34779,11377
34780,11205
34781,11211
34782,10014
34783,11205
34784,10016
34785,10035
34786,10010
34787,11237
34788,10035
34789,10301
34790,10017
34791,10199
34792,10128
34793,10036
34794,10026
34795,11221
34796,11211
34797,10036
34798,11213
34799,11375
34800,11373
34801,11236
34802,11222
34803,11236
34804,10029
34805,10011
34806,11231
34807,10002
34808,11230
34809,11205
34810,11104
34811,10010
34812,11215
34813,10030
34814,10001
34815,10025
34816,10030
34817,10040
34818,11222
34819,11422
34820,10002
34821,11355
34822,10040
34823,11206
34824,11222
34825,11375
34826,11220
34827,11221
34828,10040
34829,11363
34830,11215
34831,10024
34832,10029
34833,10016
34834,11249
34835,11355
34836,11219
34837,11214
34838,11432
34839,11211
34840,10128
34841,10028
34842,10039
34843,10003
34844,10013
34845,11221
34846,11206
34847,11692
34848,11216
34849,11203
34850,11102
34851,10281
34852,11233
34853,11221
34854,10023
34855,11206
34856,11373
34857,10002
34858,10030
34859,10009
34860,11105
34861,10024
34862,11233
34863,11222
34864,11210
34865,11692
34866,10472
34867,11373
34868,10031
34869,11221
34870,11206
34871,11221
34872,11221
34873,11237
34874,11233
34875,11221
34876,11221
34877,11237
34878,11222
34879,10003
34880,11221
34881,11206
34882,10019
34883,10025
34884,11237
34885,10037
34886,11237
34887,11232
34888,10038
34889,10009
34890,10030
34891,10468
34892,11221
34893,11355
34894,11221
34895,10036
34896,11207
34897,10028
34898,11220
34899,11217
34900,11205
34901,11233
34902,10009
34903,11355
34904,10022
34905,10459
34906,11211
34907,11249
34908,11221
34909,11434
34910,11225
34911,10013
34912,11211
34913,11221
34914,11235
34915,11433
34916,10031
34917,11226
34918,11212
34919,11412
34920,11377
34921,11226
34922,10155
34923,11221
34924,10012
34925,11105
34926,11230
34927,10009
34928,10030
34929,11377
34930,11377
34931,11385
34932,10021
34933,11372
34934,11206
34935,11216
34936,11233
34937,10016
34938,10306
34939,10199
34940,10030
34941,10012
34942,10462
34943,10001
34944,11361
34945,11413
34946,11413
34947,10024
34948,11219
34949,10027
34950,10002
34951,10039
34952,10025
34953,11206
34954,10463
34955,11208
34956,10035
34957,11434
34958,10302
34959,11206
34960,11220
34961,11221
34962,11221
34963,11221
34964,10017
34965,11221
34966,11221
34967,11221
34968,11221
34969,10469
34970,11373
34971,10029
34972,10002
34973,11237
34974,10040
34975,11249
34976,11226
34977,11216
34978,11102
34979,11229
34980,11201
34981,11249
34982,11221
34983,11211
34984,11225
34985,10014
34986,11101
34987,11377
34988,10029
34989,11221
34990,10036
34991,10035
34992,11207
34993,10035
34994,10018
34995,11206
34996,11375
34997,10122
34998,10018
34999,10021
35000,11221
35001,10019
35002,10035
35003,10065
35004,11218
35005,11378
35006,10016
35007,11104
35008,10014
35009,10016
35010,11221
35011,10469
35012,10014
35013,10001
35014,10016
35015,10001
35016,10014
35017,10462
35018,11374
35019,10025
35020,10036
35021,10012
35022,11221
35023,10019
35024,11249
35025,11231
35026,10001
35027,10030
35028,11104
35029,11217
35030,10016
35031,11434
35032,11373
35033,10005
35034,10462
35035,11221
35036,11206
35037,11206
35038,11221
35039,10016
35040,11218
35041,11206
35042,11231
35043,11211
35044,10016
35045,10016
35046,11237
35047,11237
35048,11226
35049,11221
35050,10026
35051,11211
35052,10029
35053,10035
35054,10035
35055,10029
35056,11237
35057,10021
35058,10014
35059,11370
35060,11211
35061,10011
35062,11207
35063,10016
35064,11238
35065,10065
35066,10016
35067,10001
35068,11221
35069,10155
35070,11221
35071,11692
35072,10029
35073,11233
35074,11372
35075,10465
35076,10022
35077,11217
35078,10032
35079,11237
35080,11385
35081,11238
35082,11211
35083,10026
35084,11377
35085,10465
35086,11231
35087,10014
35088,11249
35089,10027
35090,11221
35091,11237
35092,10022
35093,11211
35094,10022
35095,10002
35096,10038
35097,10031
35098,10013
35099,11221
35100,10038
35101,10009
35102,11221
35103,10030
35104,11213
35105,11206
35106,11206
35107,11412
35108,11106
35109,11421
35110,11208
35111,11216
35112,11421
35113,11211
35114,10011
35115,10016
35116,11220
35117,11249
35118,10467
35119,10461
35120,10305
35121,11222
35122,11377
35123,10011
35124,10038
35125,11211
35126,11249
35127,11220
35128,10009
35129,10017
35130,10002
35131,10007
35132,11226
35133,11201
35134,10011
35135,10022
35136,11249
35137,11217
35138,11211
35139,11203
35140,11218
35141,11215
35142,10013
35143,11231
35144,11249
35145,11103
35146,11217
35147,10301
35148,11216
35149,11237
35150,10128
35151,11213
35152,10017
35153,11373
35154,11237
35155,11373
35156,11206
35157,11377
35158,11206
35159,11203
35160,11101
35161,11211
35162,11249
35163,11216
35164,11365
35165,11215
35166,11216
35167,11222
35168,10017
35169,11219
35170,10019
35171,11354
35172,10011
35173,10010
35174,10009
35175,10033
35176,11385
35177,10025
35178,11221
35179,11211
35180,10036
35181,11221
35182,11212
35183,10039
35184,11377
35185,10014
35186,10303
35187,11428
35188,11211
35189,10025
35190,10027
35191,10031
35192,11101
35193,10466
35194,11226
35195,11215
35196,10027
35197,11432
35198,10469
35199,11211
35200,10018
35201,11222
35202,10030
35203,11211
35204,11220
35205,11211
35206,11219
35207,11222
35208,11221
35209,10021
35210,10019
35211,11207
35212,10029
35213,11106
35214,11226
35215,11234
35216,11211
35217,11211
35218,11377
35219,11385
35220,11211
35221,11237
35222,11216
35223,11213
35224,11220
35225,10002
35226,11237
35227,10029
35228,11206
35229,10014
35230,10304
35231,10304
35232,10304
35233,11219
35234,11216
35235,11385
35236,10007
35237,10016
35238,11233
35239,11221
35240,11205
35241,10461
35242,11216
35243,11231
35244,10155
35245,11231
35246,11221
35247,10029
35248,10036
35249,11226
35250,11205
35251,10036
35252,11229
35253,10009
35254,11221
35255,11205
35256,11221
35257,10019
35258,10016
35259,10019
35260,11219
35261,11208
35262,11237
35263,10036
35264,11365
35265,10304
35266,11101
35267,10014
35268,10304
35269,10036
35270,11221
35271,11368
35272,11231
35273,11377
35274,11377
35275,10301
35276,11221
35277,11436
35278,11436
35279,11211
35280,10034
35281,10199
35282,10029
35283,11213
35284,10016
35285,10036
35286,11237
35287,11203
35288,11355
35289,11377
35290,11385
35291,10014
35292,11238
35293,11103
35294,11238
35295,10031
35296,11238
35297,10199
35298,11207
35299,11215
35300,11104
35301,10009
35302,10011
35303,11225
35304,10009
35305,11236
35306,11210
35307,10016
35308,10019
35309,10033
35310,10016
35311,10075
35312,11226
35313,11249
35314,11369
35315,11226
35316,10128
35317,11103
35318,10016
35319,11203
35320,11216
35321,11216
35322,11377
35323,10029
35324,11212
35325,11225
35326,10010
35327,11433
35328,10040
35329,10029
35330,11222
35331,11207
35332,11210
35333,11369
35334,11218
35335,10301
35336,11229
35337,11237
35338,11211
35339,11413
35340,11377
35341,11385
35342,11434
35343,10004
35344,11436
35345,11436
35346,10014
35347,11225
35348,11436
35349,10065
35350,11436
35351,10009
35352,10023
35353,11237
35354,11211
35355,11220
35356,10475
35357,11426
35358,11377
35359,10014
35360,11370
35361,10018
35362,11226
35363,11206
35364,11212
35365,11230
35366,11237
35367,10004
35368,10032
35369,10032
35370,10016
35371,11206
35372,11102
35373,10002
35374,10033
35375,11217
35376,11216
35377,11206
35378,11225
35379,11221
35380,10016
35381,11213
35382,11216
35383,10467
35384,11368
35385,11211
35386,11421
35387,10001
35388,11211
35389,11206
35390,10022
35391,10010
35392,11233
35393,11205
35394,10001
35395,11235
35396,10023
35397,11226
35398,11413
35399,10024
35400,11355
35401,10030
35402,10454
35403,11226
35404,11238
35405,11355
35406,10452
35407,10002
35408,11102
35409,11211
35410,11101
35411,10004
35412,11233
35413,11224
35414,11201
35415,10037
35416,11237
35417,11355
35418,11205
35419,11221
35420,10025
35421,10024
35422,11233
35423,10473
35424,10016
35425,10011
35426,10005
35427,11372
35428,10040
35429,11372
35430,10025
35431,10026
35432,11225
35433,11216
35434,10454
35435,11417
35436,11211
35437,10019
35438,11226
35439,10036
35440,10024
35441,10011
35442,10005
35443,11205
35444,10038
35445,10035
35446,11103
35447,10019
35448,11221
35449,11237
35450,10016
35451,11225
35452,11208
35453,11211
35454,11103
35455,11225
35456,11366
35457,11216
35458,10003
35459,10003
35460,10035
35461,11216
35462,11208
35463,10014
35464,11208
35465,11105
35466,11370
35467,11208
35468,10036
35469,10021
35470,11220
35471,11413
35472,11373
35473,11413
35474,11230
35475,10029
35476,11361
35477,11237
35478,11225
35479,11216
35480,10009
35481,11377
35482,10014
35483,11101
35484,11216
35485,10024
35486,11213
35487,11203
35488,11221
35489,11233
35490,11249
35491,11413
35492,10029
35493,10016
35494,10027
35495,11226
35496,11213
35497,10452
35498,11226
35499,10003
35500,11692
35501,10024
35502,11213
35503,10031
35504,11251
35505,10031
35506,11237
35507,11417
35508,10026
35509,11436
35510,11102
35511,11237
35512,11225
35513,11211
35514,11105
35515,10009
35516,10065
35517,11434
35518,10035
35519,11226
35520,10032
35521,11378
35522,11215
35523,10129
35524,10033
35525,10001
35526,11225
35527,11207
35528,11369
35529,11214
35530,11209
35531,10461
35532,10461
35533,11355
35534,11213
35535,11233
35536,11426
35537,11355
35538,11355
35539,11377
35540,10458
35541,10019
35542,11221
35543,11413
35544,10027
35545,10036
35546,11203
35547,11238
35548,10024
35549,11216
35550,11205
35551,11225
35552,11216
35553,10013
35554,11237
35555,11213
35556,11413
35557,10025
35558,10031
35559,10018
35560,10023
35561,11370
35562,11206
35563,11219
35564,11216
35565,11217
35566,11207
35567,10024
35568,11212
35569,11102
35570,10012
35571,10005
35572,10128
35573,10036
35574,10013
35575,10031
35576,10031
35577,10039
35578,11211
35579,10002
35580,10003
35581,10452
35582,10040
35583,11217
35584,10030
35585,10030
35586,11373
35587,11230
35588,11226
35589,11103
35590,11105
35591,11238
35592,10035
35593,11201
35594,11205
35595,11106
35596,10031
35597,10033
35598,11104
35599,11221
35600,11374
35601,11206
35602,11374
35603,10009
35604,10013
35605,11233
35606,11385
35607,11211
35608,11216
35609,10458
35610,10010
35611,10016
35612,11236
35613,11213
35614,11207
35615,10035
35616,11208
35617,11216
35618,11207
35619,11211
35620,11413
35621,10026
35622,11221
35623,11216
35624,10019
35625,10030
35626,10019
35627,10007
35628,10024
35629,10009
35630,11101
35631,10035
35632,11238
35633,11354
35634,10027
35635,10451
35636,11101
35637,11237
35638,11237
35639,11206
35640,11236
35641,11213
35642,11221
35643,11203
35644,10019
35645,11379
35646,11105
35647,11238
35648,11222
35649,10000
35650,11249
35651,11211
35652,11222
35653,10461
35654,11373
35655,10036
35656,10029
35657,11213
35658,11235
35659,10002
35660,11375
35661,11232
35662,11210
35663,10030
35664,10128
35665,10030
35666,11206
35667,10030
35668,11206
35669,10018
35670,10019
35671,11372
35672,11222
35673,10002
35674,11433
35675,10033
35676,11238
35677,11207
35678,11211
35679,11207
35680,10014
35681,10017
35682,11691
35683,11211
35684,11221
35685,10004
35686,10026
35687,10003
35688,11434
35689,10011
35690,11216
35691,11103
35692,11217
35693,10011
35694,10451
35695,10014
35696,11249
35697,10451
35698,11216
35699,10451
35700,11211
35701,11413
35702,11413
35703,11413
35704,10005
35705,10014
35706,11237
35707,11434
35708,11385
35709,11206
35710,10022
35711,11434
35712,11106
35713,11106
35714,11221
35715,10032
35716,10009
35717,11105
35718,11105
35719,10009
35720,11373
35721,10016
35722,10016
35723,10025
35724,10454
35725,11222
35726,10032
35727,11372
35728,10016
35729,10028
35730,11104
35731,11249
35732,10036
35733,10009
35734,10021
35735,10001
35736,11369
35737,11434
35738,10012
35739,10019
35740,11215
35741,11416
35742,11208
35743,10036
35744,11436
35745,11102
35746,11237
35747,10016
35748,11207
35749,11237
35750,11433
35751,10027
35752,10039
35753,11211
35754,11432
35755,11217
35756,11372
35757,10029
35758,11238
35759,11217
35760,11373
35761,10453
35762,10011
35763,11207
35764,11206
35765,10025
35766,11104
35767,11207
35768,11206
35769,11385
35770,11205
35771,11373
35772,11207
35773,11101
35774,11355
35775,11104
35776,11105
35777,11211
35778,11105
35779,10017
35780,11412
35781,11378
35782,11216
35783,11105
35784,11432
35785,11213
35786,10014
35787,10038
35788,10003
35789,10303
35790,11211
35791,10025
35792,11237
35793,10314
35794,10028
35795,10021
35796,11232
35797,11373
35798,11385
35799,11106
35800,11434
35801,10014
35802,11211
35803,11211
35804,11377
35805,11412
35806,11222
35807,11373
35808,11102
35809,10012
35810,11106
35811,11218
35812,10016
35813,11373
35814,11231
35815,10003
35816,11211
35817,11249
35818,10002
35819,10312
35820,11218
35821,10466
35822,10005
35823,11377
35824,11206
35825,11377
35826,11220
35827,11205
35828,10003
35829,11377
35830,10027
35831,10158
35832,11226
35833,11106
35834,11225
35835,11225
35836,10012
35837,10011
35838,11233
35839,10018
35840,11216
35841,10019
35842,11219
35843,11211
35844,11221
35845,11429
35846,11417
35847,10030
35848,10016
35849,11221
35850,11231
35851,11377
35852,10115
35853,11377
35854,10075
35855,10024
35856,10451
35857,11234
35858,10119
35859,10019
35860,10013
35861,10472
35862,10032
35863,11206
35864,10458
35865,10016
35866,11213
35867,11233
35868,11691
35869,11377
35870,10022
35871,11377
35872,11104
35873,10019
35874,11206
35875,11221
35876,11211
35877,11249
35878,11221
35879,11215
35880,11216
35881,11377
35882,10019
35883,11207
35884,11211
35885,10023
35886,11105
35887,11218
35888,11203
35889,11211
35890,10012
35891,10025
35892,10455
35893,10069
35894,10456
35895,11226
35896,10019
35897,11221
35898,11206
35899,11231
35900,10036
35901,11207
35902,10019
35903,11222
35904,10031
35905,11221
35906,11211
35907,11231
35908,11211
35909,11237
35910,10019
35911,11211
35912,10010
35913,10460
35914,11237
35915,11219
35916,10019
35917,11208
35918,10040
35919,11377
35920,10021
35921,11238
35922,11207
35923,11233
35924,11106
35925,11233
35926,10017
35927,10026
35928,11222
35929,10013
35930,11426
35931,11206
35932,11104
35933,11101
35934,10011
35935,10011
35936,10026
35937,11221
35938,11220
35939,11365
35940,11249
35941,11208
35942,10026
35943,10019
35944,11217
35945,11237
35946,10039
35947,11237
35948,10019
35949,11693
35950,10010
35951,10024
35952,10016
35953,11237
35954,11238
35955,10039
35956,11237
35957,11237
35958,11237
35959,11237
35960,11377
35961,11208
35962,10461
35963,10031
35964,10462
35965,11222
35966,11377
35967,11222
35968,11216
35969,10023
35970,11434
35971,11233
35972,11221
35973,11364
35974,11233
35975,10019
35976,10028
35977,11201
35978,10003
35979,11225
35980,11222
35981,11208
35982,11432
35983,11369
35984,11101
35985,10012
35986,11368
35987,11368
35988,11691
35989,10025
35990,10003
35991,10016
35992,10016
35993,11232
35994,11215
35995,11217
35996,10016
35997,11372
35998,11205
